file_a,file_b,dhash_hamming,ssim_64
train/malignant/malignant (120)-rotated1.png,train/malignant/malignant (120)-sharpened-sharpened.png,7,0.767091
train/malignant/malignant (120)-rotated1.png,train/malignant/malignant (120)-sharpened.png,7,0.929884
train/malignant/malignant (120)-rotated2-rotated1.png,train/malignant/malignant (120).png,7,0.951539
train/malignant/malignant (120)-rotated2-rotated2.png,train/malignant/malignant (120)-sharpened-rotated32.png,7,0.916944
train/malignant/malignant (120)-rotated32-rotated1.png,train/malignant/malignant (120).png,7,0.996584
train/malignant/malignant (120)-rotated32-rotated32.png,train/malignant/malignant (120)-sharpened-rotated32.png,7,0.956106
train/malignant/malignant (120)-rotated32-sharpened.png,train/malignant/malignant (120).png,7,0.922250
train/malignant/malignant (120)-rotated32.png,train/malignant/malignant (120).png,7,0.978904
train/malignant/malignant (121)-rotated32-rotated1.png,train/malignant/malignant (121)-rotated32-sharpened.png,7,0.875432
train/malignant/malignant (121)-rotated32-rotated32.png,train/malignant/malignant (121)-sharpened-rotated1.png,7,0.965253
train/malignant/malignant (121)-sharpened-rotated1.png,train/malignant/malignant (121)-sharpened-sharpened.png,7,0.923145
train/malignant/malignant (121)-sharpened-rotated2.png,train/malignant/malignant (121)-sharpened-sharpened.png,7,0.940267
train/malignant/malignant (122)-rotated1-rotated2.png,train/malignant/malignant (122)-rotated2-rotated1.png,7,0.994286
train/malignant/malignant (122)-rotated1-rotated2.png,train/malignant/malignant (122)-rotated2-rotated2.png,7,0.994286
train/malignant/malignant (122)-rotated1-rotated2.png,train/malignant/malignant (122)-rotated32-rotated1.png,7,0.970821
train/malignant/malignant (123)-rotated1-rotated1.png,val/malignant/malignant (14)-rotated1-rotated2.png,7,0.792334
train/malignant/malignant (123)-rotated1-rotated32.png,train/malignant/malignant (123)-sharpened.png,7,0.939136
train/malignant/malignant (123)-rotated1-rotated32.png,val/malignant/malignant (14)-rotated2.png,7,0.606516
train/malignant/malignant (123)-rotated1-sharpened.png,train/malignant/malignant (123)-sharpened.png,7,0.982451
train/malignant/malignant (123)-rotated1-sharpened.png,val/malignant/malignant (14)-rotated2.png,7,0.566657
train/malignant/malignant (123)-rotated2-rotated2.png,val/malignant/malignant (14)-rotated1-rotated1.png,7,0.789721
train/malignant/malignant (123)-rotated2-rotated2.png,val/malignant/malignant (14)-rotated1-sharpened.png,7,0.739103
train/malignant/malignant (123)-rotated2-rotated2.png,val/malignant/malignant (14)-rotated32-rotated1.png,7,0.783088
train/malignant/malignant (123)-rotated2-rotated2.png,val/malignant/malignant (14)-sharpened-rotated1.png,7,0.705608
train/malignant/malignant (123)-rotated2.png,train/malignant/malignant (123)-sharpened.png,7,0.939136
train/malignant/malignant (123)-rotated2.png,val/malignant/malignant (14)-rotated2.png,7,0.606516
train/malignant/malignant (123)-rotated32-rotated2.png,val/malignant/malignant (14)-rotated2.png,7,0.789104
train/malignant/malignant (123)-sharpened-sharpened.png,train/malignant/malignant (123).png,7,0.795615
train/malignant/malignant (123).png,val/malignant/malignant (14)-rotated32-sharpened.png,7,0.764272
train/malignant/malignant (123).png,val/malignant/malignant (14)-sharpened-rotated1.png,7,0.748927
train/malignant/malignant (124)-rotated1-rotated1.png,train/malignant/malignant (124)-rotated32-rotated2.png,7,0.952289
train/malignant/malignant (124)-rotated1-rotated32.png,train/malignant/malignant (33)-rotated32-rotated1.png,7,0.463134
train/malignant/malignant (124)-rotated1-sharpened.png,train/malignant/malignant (124)-rotated2-rotated1.png,7,0.865427
train/malignant/malignant (124)-rotated1-sharpened.png,train/malignant/malignant (124)-rotated32-rotated1.png,7,0.882177
train/malignant/malignant (124)-rotated1-sharpened.png,train/malignant/malignant (124)-rotated32-sharpened.png,7,0.925339
train/malignant/malignant (124)-rotated1.png,train/malignant/malignant (124)-rotated2.png,7,0.946655
train/malignant/malignant (124)-rotated2-rotated1.png,train/malignant/malignant (124)-rotated2-sharpened.png,7,0.900204
train/malignant/malignant (124)-rotated2-rotated2.png,train/malignant/malignant (124)-rotated32-rotated1.png,7,0.917182
train/malignant/malignant (124)-rotated2-rotated2.png,train/malignant/malignant (124)-rotated32-sharpened.png,7,0.847434
train/malignant/malignant (124)-rotated2-rotated2.png,train/malignant/malignant (124)-sharpened.png,7,0.866067
train/malignant/malignant (124)-rotated2-rotated32.png,train/malignant/malignant (124)-rotated32-rotated1.png,7,0.916734
train/malignant/malignant (124)-rotated2-rotated32.png,train/malignant/malignant (124)-rotated32-sharpened.png,7,0.851839
train/malignant/malignant (124)-rotated2.png,train/malignant/malignant (124)-rotated32-rotated32.png,7,0.915591
train/malignant/malignant (124)-rotated32-rotated32.png,train/malignant/malignant (124)-sharpened.png,7,0.785060
train/malignant/malignant (124)-sharpened-rotated1.png,train/malignant/malignant (124).png,7,0.892698
train/malignant/malignant (124)-sharpened-rotated32.png,train/malignant/malignant (124).png,7,0.908319
train/malignant/malignant (125)-rotated1-rotated1.png,train/malignant/malignant (125)-sharpened.png,7,0.962434
train/malignant/malignant (125)-rotated1-rotated32.png,train/malignant/malignant (125)-rotated32-rotated32.png,7,0.944469
train/malignant/malignant (125)-rotated1-rotated32.png,train/malignant/malignant (125)-sharpened-rotated1.png,7,0.964868
train/malignant/malignant (125)-rotated2-rotated32.png,train/malignant/malignant (125)-sharpened-rotated32.png,7,0.945234
train/malignant/malignant (125)-rotated32-rotated1.png,train/malignant/malignant (125)-rotated32-rotated2.png,7,0.970087
train/malignant/malignant (125)-rotated32-rotated2.png,train/malignant/malignant (125)-rotated32-sharpened.png,7,0.952466
train/malignant/malignant (125)-rotated32-rotated2.png,train/malignant/malignant (125)-sharpened-rotated1.png,7,0.974698
train/malignant/malignant (126)-rotated2.png,train/malignant/malignant (126)-rotated32-rotated1.png,7,0.967482
train/malignant/malignant (126)-rotated32-rotated1.png,train/malignant/malignant (126)-rotated32-rotated2.png,7,0.968692
train/malignant/malignant (126)-rotated32-rotated1.png,train/malignant/malignant (126)-rotated32-sharpened.png,7,0.899603
train/malignant/malignant (127)-rotated1-rotated1.png,train/malignant/malignant (127)-rotated2-rotated1.png,7,0.938717
train/malignant/malignant (127)-rotated1-rotated2.png,train/malignant/malignant (127)-rotated32-rotated2.png,7,0.998425
train/malignant/malignant (127)-rotated32-rotated1.png,train/malignant/malignant (127)-rotated32-rotated2.png,7,0.973691
train/malignant/malignant (127)-sharpened-rotated1.png,train/malignant/malignant (127)-sharpened-rotated2.png,7,0.965684
train/malignant/malignant (128)-rotated1-rotated2.png,train/malignant/malignant (25)-rotated1.png,7,0.358528
train/malignant/malignant (128)-rotated1-sharpened.png,train/malignant/malignant (128)-sharpened-sharpened.png,7,0.871991
train/malignant/malignant (128)-rotated1.png,train/malignant/malignant (129)-rotated2-rotated32.png,7,0.478461
train/malignant/malignant (128)-rotated2-rotated1.png,train/malignant/malignant (195)-sharpened-rotated32.png,7,0.252369
train/malignant/malignant (128)-rotated2-rotated2.png,train/malignant/malignant (129)-rotated2-rotated32.png,7,0.475704
train/malignant/malignant (128)-rotated32-rotated2.png,train/malignant/malignant (71)-rotated2-rotated32.png,7,0.349711
train/malignant/malignant (128)-rotated32-rotated2.png,train/malignant/malignant (71)-rotated32-rotated1.png,7,0.351167
train/malignant/malignant (128)-rotated32-rotated32.png,train/malignant/malignant (128)-rotated32-sharpened.png,7,0.908749
train/malignant/malignant (128)-rotated32-rotated32.png,train/malignant/malignant (128)-sharpened-rotated32.png,7,0.917720
train/malignant/malignant (128)-rotated32-rotated32.png,train/malignant/malignant (183)-rotated2-rotated1.png,7,0.259900
train/malignant/malignant (128)-rotated32-rotated32.png,train/malignant/malignant (25)-rotated1.png,7,0.358942
train/malignant/malignant (128)-sharpened-rotated1.png,train/malignant/malignant (63)-rotated1-rotated2.png,7,0.202971
train/malignant/malignant (128)-sharpened-rotated2.png,train/malignant/malignant (25)-rotated1.png,7,0.300264
train/malignant/malignant (128)-sharpened-rotated2.png,train/malignant/malignant (63)-sharpened-rotated1.png,7,0.191084
train/malignant/malignant (129)-rotated1-rotated1.png,train/malignant/malignant (129)-sharpened-sharpened.png,7,0.873587
train/malignant/malignant (129)-rotated1-rotated1.png,train/malignant/malignant (129)-sharpened.png,7,0.974662
train/malignant/malignant (129)-rotated1-rotated1.png,train/malignant/malignant (96)-sharpened-rotated1.png,7,0.476132
train/malignant/malignant (129)-rotated1-sharpened.png,train/malignant/malignant (129)-rotated32.png,7,0.973490
train/malignant/malignant (129)-rotated1-sharpened.png,train/malignant/malignant (129).png,7,0.975633
train/malignant/malignant (129)-rotated1.png,train/malignant/malignant (129)-rotated2-rotated1.png,7,0.990710
train/malignant/malignant (129)-rotated1.png,train/malignant/malignant (129)-rotated2-sharpened.png,7,0.970513
train/malignant/malignant (129)-rotated2-rotated1.png,train/malignant/malignant (129)-rotated32-rotated32.png,7,0.997320
train/malignant/malignant (129)-rotated2-rotated2.png,train/malignant/malignant (129)-sharpened-rotated1.png,7,0.941338
train/malignant/malignant (129)-rotated2-sharpened.png,train/malignant/malignant (129)-rotated32-rotated32.png,7,0.976983
train/malignant/malignant (130)-rotated1-sharpened.png,train/malignant/malignant (130)-rotated2-rotated32.png,7,0.920471
train/malignant/malignant (130)-rotated1-sharpened.png,train/malignant/malignant (130)-sharpened-rotated2.png,7,0.923118
train/malignant/malignant (130)-rotated1-sharpened.png,train/malignant/malignant (130)-sharpened-rotated32.png,7,0.923118
train/malignant/malignant (130)-rotated2-rotated32.png,train/malignant/malignant (130)-rotated32.png,7,0.967665
train/malignant/malignant (130)-rotated32.png,train/malignant/malignant (130)-sharpened-rotated2.png,7,0.908083
train/malignant/malignant (130)-rotated32.png,train/malignant/malignant (130)-sharpened-rotated32.png,7,0.908083
train/malignant/malignant (130)-sharpened-rotated2.png,train/malignant/malignant (130).png,7,0.950890
train/malignant/malignant (130)-sharpened-rotated32.png,train/malignant/malignant (130).png,7,0.950890
train/malignant/malignant (131)-rotated1-rotated1.png,train/malignant/malignant (131)-rotated1-sharpened.png,7,0.896746
train/malignant/malignant (131)-rotated1-rotated32.png,train/malignant/malignant (131)-rotated2-sharpened.png,7,0.956483
train/malignant/malignant (131)-rotated1.png,train/malignant/malignant (131).png,7,0.963296
train/malignant/malignant (131)-rotated32-rotated1.png,train/malignant/malignant (131)-rotated32-rotated32.png,7,0.923269
train/malignant/malignant (131)-sharpened-rotated1.png,train/malignant/malignant (131)-sharpened-rotated32.png,7,0.883142
train/malignant/malignant (131)-sharpened-rotated2.png,train/malignant/malignant (131)-sharpened-rotated32.png,7,0.883142
train/malignant/malignant (132)-rotated1-rotated1.png,train/malignant/malignant (132)-rotated1-rotated32.png,7,0.944783
train/malignant/malignant (132)-rotated1-rotated1.png,train/malignant/malignant (132)-rotated1-sharpened.png,7,0.904657
train/malignant/malignant (132)-rotated1-rotated1.png,train/malignant/malignant (132)-sharpened-rotated2.png,7,0.923269
train/malignant/malignant (132)-rotated2-rotated1.png,train/malignant/malignant (132)-rotated32-rotated2.png,7,0.962712
train/malignant/malignant (132)-rotated2-rotated2.png,val/malignant/malignant (1)-sharpened-rotated2-rotated1.png,7,0.301186
train/malignant/malignant (132)-rotated2-rotated32.png,train/malignant/malignant (132)-rotated32-rotated2.png,7,0.905168
train/malignant/malignant (132)-rotated2-rotated32.png,train/malignant/malignant (132)-rotated32-rotated32.png,7,0.884466
train/malignant/malignant (132)-rotated2-rotated32.png,train/malignant/malignant (132)-rotated32.png,7,0.924181
train/malignant/malignant (132)-rotated2-rotated32.png,val/malignant/malignant (1)-rotated32-rotated2.png,7,0.362266
train/malignant/malignant (132)-rotated2-rotated32.png,val/malignant/malignant (1)-sharpened-rotated32.png,7,0.311968
train/malignant/malignant (132)-rotated2-sharpened.png,train/malignant/malignant (132)-sharpened-rotated1.png,7,0.989945
train/malignant/malignant (132)-rotated32-rotated1.png,val/malignant/malignant (1)-sharpened-rotated2-rotated1.png,7,0.293620
train/malignant/malignant (132)-rotated32-sharpened.png,val/malignant/malignant (1)-sharpened-rotated2-rotated1.png,7,0.272339
train/malignant/malignant (133)-rotated1-rotated1.png,train/malignant/malignant (133)-rotated1.png,7,0.954597
train/malignant/malignant (133)-rotated1-rotated1.png,train/malignant/malignant (133)-rotated2-sharpened.png,7,0.946130
train/malignant/malignant (133)-rotated1-rotated1.png,train/malignant/malignant (133)-sharpened.png,7,0.946130
train/malignant/malignant (133)-rotated1-rotated1.png,train/malignant/malignant (133).png,7,0.989360
train/malignant/malignant (133)-rotated2-sharpened.png,train/malignant/malignant (133)-sharpened-rotated1.png,7,0.954411
train/malignant/malignant (133)-sharpened-rotated1.png,train/malignant/malignant (133)-sharpened.png,7,0.954411
train/malignant/malignant (133)-sharpened-rotated1.png,train/malignant/malignant (133).png,7,0.937312
train/malignant/malignant (135)-rotated2-rotated2.png,train/malignant/malignant (135)-sharpened-rotated32.png,7,0.895952
train/malignant/malignant (135)-rotated32-rotated2.png,train/malignant/malignant (135)-rotated32-sharpened.png,7,0.944249
train/malignant/malignant (136)-rotated1-rotated32.png,train/malignant/malignant (186)-rotated2-rotated32.png,7,-0.025297
train/malignant/malignant (136)-rotated2-rotated2.png,train/malignant/malignant (136)-rotated32.png,7,0.917928
train/malignant/malignant (136)-rotated2-rotated32.png,train/malignant/malignant (136)-rotated32.png,7,0.917928
train/malignant/malignant (137)-rotated1-rotated1.png,train/malignant/malignant (137)-rotated1-rotated2.png,7,0.970920
train/malignant/malignant (137)-rotated1-rotated1.png,train/malignant/malignant (137)-sharpened-rotated32.png,7,0.948322
train/malignant/malignant (137)-rotated1-rotated2.png,train/malignant/malignant (137)-rotated1-rotated32.png,7,0.970920
train/malignant/malignant (137)-rotated1-rotated32.png,train/malignant/malignant (137)-sharpened-rotated32.png,7,0.948322
train/malignant/malignant (137)-rotated1-sharpened.png,train/malignant/malignant (137)-rotated2.png,7,0.958932
train/malignant/malignant (137)-rotated2.png,train/malignant/malignant (137)-rotated32-rotated32.png,7,0.983471
train/malignant/malignant (137)-rotated32-rotated1.png,train/malignant/malignant (137)-sharpened.png,7,0.937201
train/malignant/malignant (137)-rotated32-rotated1.png,train/malignant/malignant (137).png,7,0.958869
train/malignant/malignant (137)-rotated32-rotated32.png,train/malignant/malignant (137)-sharpened-sharpened.png,7,0.770953
train/malignant/malignant (138)-rotated1-rotated1.png,train/malignant/malignant (138)-rotated2-rotated1.png,7,0.919443
train/malignant/malignant (138)-rotated1-rotated2.png,train/malignant/malignant (138)-rotated2-rotated1.png,7,0.995339
train/malignant/malignant (138)-rotated1-sharpened.png,train/malignant/malignant (138)-sharpened-rotated2.png,7,0.971525
train/malignant/malignant (138)-rotated32-rotated2.png,train/malignant/malignant (138)-rotated32-sharpened.png,7,0.923210
train/malignant/malignant (138)-sharpened-rotated2.png,train/malignant/malignant (138).png,7,0.944094
train/malignant/malignant (139)-rotated1.png,train/malignant/malignant (139)-rotated32-sharpened.png,7,0.901581
train/malignant/malignant (139)-rotated2-rotated1.png,train/malignant/malignant (139)-rotated32-sharpened.png,7,0.880855
train/malignant/malignant (139)-rotated2-sharpened.png,train/malignant/malignant (139)-rotated32-sharpened.png,7,0.927511
train/malignant/malignant (139)-rotated32-rotated1.png,train/malignant/malignant (139)-sharpened-rotated2.png,7,0.949551
train/malignant/malignant (139)-sharpened-rotated2.png,train/malignant/malignant (139).png,7,0.932333
train/malignant/malignant (140)-rotated1-rotated1.png,train/malignant/malignant (140)-sharpened-sharpened.png,7,0.809647
train/malignant/malignant (140)-rotated1-rotated1.png,train/malignant/malignant (140).png,7,0.995277
train/malignant/malignant (140)-rotated1-sharpened.png,train/malignant/malignant (140)-rotated1.png,7,0.819100
train/malignant/malignant (140)-rotated1.png,train/malignant/malignant (140)-rotated32-rotated2.png,7,0.853928
train/malignant/malignant (140)-rotated1.png,train/malignant/malignant (140)-sharpened-rotated2.png,7,0.789708
train/malignant/malignant (140)-rotated2-rotated32.png,train/malignant/malignant (140)-rotated2-sharpened.png,7,0.921369
train/malignant/malignant (141)-rotated1-rotated1.png,train/malignant/malignant (141)-rotated1.png,7,0.947773
train/malignant/malignant (141)-rotated1-rotated2.png,train/malignant/malignant (141)-rotated2.png,7,0.897695
train/malignant/malignant (141)-rotated1-rotated32.png,train/malignant/malignant (141)-rotated2-rotated1.png,7,0.949329
train/malignant/malignant (141)-rotated1-rotated32.png,train/malignant/malignant (141)-rotated32-rotated32.png,7,0.948721
train/malignant/malignant (141)-rotated1-rotated32.png,train/malignant/malignant (141)-sharpened-sharpened.png,7,0.813013
train/malignant/malignant (141)-rotated1-rotated32.png,train/malignant/malignant (141).png,7,0.976403
train/malignant/malignant (141)-rotated1.png,train/malignant/malignant (141)-rotated32-rotated1.png,7,0.922860
train/malignant/malignant (141)-rotated1.png,train/malignant/malignant (141)-rotated32-rotated2.png,7,0.943965
train/malignant/malignant (141)-rotated2.png,train/malignant/malignant (141)-rotated32-rotated1.png,7,0.978983
train/malignant/malignant (141)-rotated2.png,train/malignant/malignant (141)-rotated32-rotated2.png,7,0.963501
train/malignant/malignant (142)-rotated1-rotated1.png,train/malignant/malignant (142)-sharpened-sharpened.png,7,0.864671
train/malignant/malignant (142)-rotated1-sharpened.png,train/malignant/malignant (142)-rotated32-rotated1.png,7,0.971721
train/malignant/malignant (142)-rotated1-sharpened.png,train/malignant/malignant (142)-sharpened.png,7,0.984121
train/malignant/malignant (142)-rotated1-sharpened.png,train/malignant/malignant (142).png,7,0.971263
train/malignant/malignant (142)-rotated1.png,train/malignant/malignant (142)-sharpened-rotated2.png,7,0.959860
train/malignant/malignant (142)-rotated2-rotated1.png,train/malignant/malignant (142)-rotated32-rotated1.png,7,0.998955
train/malignant/malignant (142)-rotated2-rotated1.png,train/malignant/malignant (142)-rotated32-sharpened.png,7,0.916692
train/malignant/malignant (142)-rotated2-rotated1.png,train/malignant/malignant (142)-sharpened-rotated1.png,7,0.959944
train/malignant/malignant (142)-rotated2-rotated1.png,train/malignant/malignant (142)-sharpened.png,7,0.973567
train/malignant/malignant (142)-rotated2-rotated1.png,train/malignant/malignant (142).png,7,0.996756
train/malignant/malignant (142)-rotated2-rotated2.png,train/malignant/malignant (142)-rotated32-rotated1.png,7,0.998955
train/malignant/malignant (142)-rotated2-rotated2.png,train/malignant/malignant (142)-rotated32-sharpened.png,7,0.916692
train/malignant/malignant (142)-rotated2-rotated2.png,train/malignant/malignant (142)-sharpened-rotated1.png,7,0.959944
train/malignant/malignant (142)-rotated2-rotated2.png,train/malignant/malignant (142)-sharpened.png,7,0.973567
train/malignant/malignant (142)-rotated2-rotated2.png,train/malignant/malignant (142).png,7,0.996756
train/malignant/malignant (142)-rotated2.png,train/malignant/malignant (142)-sharpened-sharpened.png,7,0.865949
train/malignant/malignant (142)-rotated32-rotated32.png,train/malignant/malignant (142)-sharpened-rotated32.png,7,0.884721
train/malignant/malignant (143)-rotated1-rotated1.png,train/malignant/malignant (143)-rotated1.png,7,0.992541
train/malignant/malignant (143)-rotated1-rotated1.png,train/malignant/malignant (143)-rotated32-sharpened.png,7,0.939959
train/malignant/malignant (143)-rotated2-rotated2.png,train/malignant/malignant (143)-sharpened-rotated32.png,7,0.905808
train/malignant/malignant (144)-rotated1-rotated1.png,train/malignant/malignant (144)-rotated32-rotated2.png,7,0.966519
train/malignant/malignant (144)-rotated1-rotated1.png,train/malignant/malignant (144)-sharpened-rotated1.png,7,0.941633
train/malignant/malignant (144)-rotated1-rotated1.png,train/malignant/malignant (144)-sharpened-sharpened.png,7,0.864757
train/malignant/malignant (144)-rotated1-rotated2.png,train/malignant/malignant (144)-rotated32-rotated1.png,7,0.998568
train/malignant/malignant (144)-rotated1-rotated2.png,train/malignant/malignant (144)-rotated32-sharpened.png,7,0.946977
train/malignant/malignant (144)-rotated1-rotated32.png,train/malignant/malignant (144)-rotated1-sharpened.png,7,0.971397
train/malignant/malignant (144)-rotated1-rotated32.png,train/malignant/malignant (144)-sharpened-sharpened.png,7,0.884824
train/malignant/malignant (144)-rotated1-rotated32.png,train/malignant/malignant (144)-sharpened.png,7,0.971397
train/malignant/malignant (144)-rotated2-rotated32.png,train/malignant/malignant (144)-rotated32.png,7,0.982691
train/malignant/malignant (144)-rotated2-rotated32.png,train/malignant/malignant (25)-rotated1-rotated32.png,7,0.721660
train/malignant/malignant (144)-rotated2-sharpened.png,train/malignant/malignant (63)-sharpened-rotated2.png,7,0.029937
train/malignant/malignant (144)-rotated32-rotated1.png,train/malignant/malignant (183)-rotated1.png,7,0.817923
train/malignant/malignant (144)-rotated32-rotated1.png,train/malignant/malignant (183)-rotated2.png,7,0.808316
train/malignant/malignant (144)-rotated32-rotated2.png,train/malignant/malignant (183)-rotated2-sharpened.png,7,0.736838
train/malignant/malignant (144)-rotated32-rotated32.png,train/malignant/malignant (144)-sharpened-rotated2.png,7,0.969088
train/malignant/malignant (144)-rotated32.png,train/malignant/malignant (63)-sharpened-rotated2.png,7,0.032520
train/malignant/malignant (145)-rotated1-rotated1.png,train/malignant/malignant (145)-sharpened-rotated1.png,7,0.920630
train/malignant/malignant (145)-rotated1-sharpened.png,train/malignant/malignant (145)-sharpened-sharpened.png,7,0.859564
train/malignant/malignant (145)-rotated32-rotated1.png,train/malignant/malignant (145).png,7,0.974189
train/malignant/malignant (145)-rotated32-sharpened.png,train/malignant/malignant (145)-sharpened.png,7,0.968188
train/malignant/malignant (145)-rotated32.png,train/malignant/malignant (145).png,7,0.995069
train/malignant/malignant (145)-sharpened-rotated1.png,train/malignant/malignant (145)-sharpened.png,7,0.968271
train/malignant/malignant (145)-sharpened-sharpened.png,train/malignant/malignant (145)-sharpened.png,7,0.879526
train/malignant/malignant (146)-rotated1-rotated32.png,train/malignant/malignant (146)-rotated2.png,7,0.947843
train/malignant/malignant (146)-rotated1-rotated32.png,train/malignant/malignant (146)-sharpened-rotated1.png,7,0.891980
train/malignant/malignant (146)-rotated1-sharpened.png,train/malignant/malignant (146)-sharpened-rotated2.png,7,0.913984
train/malignant/malignant (146)-rotated2-rotated1.png,train/malignant/malignant (146)-rotated2-rotated32.png,7,0.907328
train/malignant/malignant (146)-rotated2-rotated1.png,train/malignant/malignant (146)-sharpened-rotated2.png,7,0.908083
train/malignant/malignant (147)-rotated1-sharpened.png,train/malignant/malignant (147)-rotated2-sharpened.png,7,0.959890
train/malignant/malignant (148)-rotated1-rotated1.png,train/malignant/malignant (148)-rotated1.png,7,0.981919
train/malignant/malignant (148)-rotated1-sharpened.png,train/malignant/malignant (148)-rotated2.png,7,0.948937
train/malignant/malignant (148)-rotated2-rotated1.png,train/malignant/malignant (148)-rotated32-sharpened.png,7,0.907728
train/malignant/malignant (148)-rotated2-rotated2.png,train/malignant/malignant (148)-rotated2-sharpened.png,7,0.902196
train/malignant/malignant (148)-rotated2.png,train/malignant/malignant (148)-sharpened-rotated1.png,7,0.911247
train/malignant/malignant (148)-rotated32-rotated32.png,train/malignant/malignant (148)-rotated32.png,7,0.928563
train/malignant/malignant (149)-rotated1-rotated2.png,train/malignant/malignant (149)-rotated2-sharpened.png,7,0.945512
train/malignant/malignant (149)-rotated1-rotated2.png,train/malignant/malignant (149)-sharpened-rotated1.png,7,0.947157
train/malignant/malignant (149)-rotated1-rotated2.png,train/malignant/malignant (149).png,7,0.985654
train/malignant/malignant (149)-rotated1-sharpened.png,train/malignant/malignant (149)-sharpened-sharpened.png,7,0.905958
train/malignant/malignant (149)-rotated1-sharpened.png,train/malignant/malignant (149)-sharpened.png,7,0.980496
train/malignant/malignant (150)-rotated1-sharpened.png,train/malignant/malignant (150)-sharpened-rotated32.png,7,0.973564
train/malignant/malignant (150)-rotated1.png,train/malignant/malignant (150)-rotated2-rotated1.png,7,0.941605
train/malignant/malignant (150)-rotated2-rotated1.png,train/malignant/malignant (150)-rotated2-sharpened.png,7,0.892767
train/malignant/malignant (150)-sharpened-rotated32.png,train/malignant/malignant (150).png,7,0.909168
train/malignant/malignant (151)-rotated1-rotated1.png,train/malignant/malignant (151)-sharpened-sharpened.png,7,0.875119
train/malignant/malignant (151)-rotated1-rotated1.png,train/malignant/malignant (151)-sharpened.png,7,0.959092
train/malignant/malignant (151)-rotated1-rotated1.png,train/malignant/malignant (151).png,7,0.983811
train/malignant/malignant (151)-rotated1-rotated2.png,train/malignant/malignant (151)-rotated2.png,7,0.967036
train/malignant/malignant (152)-rotated32-rotated32.png,train/malignant/malignant (152)-sharpened-rotated32.png,7,0.931033
train/malignant/malignant (152)-sharpened-rotated32.png,train/malignant/malignant (201)-rotated1-rotated32.png,7,0.178357
train/malignant/malignant (153)-rotated1-rotated2.png,train/malignant/malignant (153)-rotated32-sharpened.png,7,0.940091
train/malignant/malignant (153)-rotated2-rotated1.png,train/malignant/malignant (153)-rotated32.png,7,0.986876
train/malignant/malignant (153)-rotated2-rotated2.png,train/malignant/malignant (153)-rotated2.png,7,0.994554
train/malignant/malignant (153)-rotated2-sharpened.png,train/malignant/malignant (153)-sharpened-rotated2.png,7,0.953537
train/malignant/malignant (153)-rotated2-sharpened.png,train/malignant/malignant (153)-sharpened-sharpened.png,7,0.784546
train/malignant/malignant (153)-rotated32-rotated1.png,train/malignant/malignant (153)-rotated32-sharpened.png,7,0.940958
train/malignant/malignant (153)-rotated32-rotated2.png,train/malignant/malignant (153)-rotated32.png,7,0.995266
train/malignant/malignant (154)-rotated1.png,train/malignant/malignant (154)-sharpened-rotated1.png,7,0.949416
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (155)-rotated32-rotated32.png,7,0.862617
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (155)-rotated32-sharpened.png,7,0.801259
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (184)-rotated1-rotated1.png,7,0.079601
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (184)-rotated2-rotated2.png,7,0.087186
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (184)-rotated2-rotated32.png,7,0.083300
train/malignant/malignant (155)-rotated1-rotated1.png,train/malignant/malignant (184)-rotated2-sharpened.png,7,0.092393
train/malignant/malignant (155)-rotated1-rotated2.png,train/malignant/malignant (155)-sharpened-sharpened.png,7,0.782110
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (155)-sharpened.png,7,0.916631
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (155).png,7,0.887391
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (184)-rotated1-rotated1.png,7,0.061190
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (184)-rotated2-rotated2.png,7,0.071798
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (184)-rotated2-rotated32.png,7,0.065053
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (184)-rotated2-sharpened.png,7,0.077181
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (60)-sharpened-rotated1.png,7,0.081238
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (79)-rotated1.png,7,-0.102565
train/malignant/malignant (155)-rotated1-sharpened.png,train/malignant/malignant (79)-rotated2.png,7,-0.114427
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (155)-rotated32-rotated32.png,7,0.919843
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (155)-rotated32-sharpened.png,7,0.866464
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (184)-rotated1-rotated1.png,7,0.080858
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (184)-rotated2-rotated2.png,7,0.090520
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (184)-rotated2-rotated32.png,7,0.084831
train/malignant/malignant (155)-rotated1.png,train/malignant/malignant (184)-rotated2-sharpened.png,7,0.093860
