bag_id,source_group_id,bag_label,instance_count,instance_list,instance_md5_list,source_key,source_key_status,splits,multi_split,original_candidate_path
bag-060f7dd20be5,grp-060f7dd20be5,benign,16,train/benign/benign (232)-rotated1-rotated1.png|train/benign/benign (232)-rotated1-rotated2.png|train/benign/benign (232)-rotated1-sharpened.png|train/benign/benign (232)-rotated1.jpg|train/benign/benign (232)-rotated1.png|train/benign/benign (232)-rotated2-rotated1.png|train/benign/benign (232)-rotated2-rotated2.png|train/benign/benign (232)-rotated2-sharpened.png|train/benign/benign (232)-rotated2.jpg|train/benign/benign (232)-rotated2.png|train/benign/benign (232)-sharpened-rotated1.png|train/benign/benign (232)-sharpened-rotated2.png|train/benign/benign (232)-sharpened-sharpened.png|train/benign/benign (232)-sharpened.jpg|train/benign/benign (232)-sharpened.png|train/benign/benign (232).png,098eaa0c930efb59fbaec091310d7991|e3bda86a500aa15d81a94f343f87d9c3|6cad98fc99b99dcee5af62475de5cfc0|898a8ddd3702095c7529fde8d023f381|5ab9b777e987698b40d9f0e9b41179d6|18f9a940d2894d4cc65887a440ace1f3|42abdd8985ae879f39c742eac72972d6|e7c6ca35ba36604ba66f6f22f98b4f38|d0e612b960df69256cf251bfae9efcf3|971463f466fe0125ad18bd87b95a3d48|17d21233379c80ff69ac32a05bbe69d2|5242c74ad32bebb3eda9cf3153d40ff0|b678c1505b86bc103884c7d355477aaf|dddfc1f44ea6c961348701fe3eab83e9|9a07e6dd93b54a5607b155f6816a3596|a5fc6ee71d978280f444ead38992f7ec,benign (232),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (232).png
bag-0628c9887393,grp-0628c9887393,malignant,21,train/malignant/malignant (113)-rotated1-rotated1.png|train/malignant/malignant (113)-rotated1-rotated2.png|train/malignant/malignant (113)-rotated1-rotated32.png|train/malignant/malignant (113)-rotated1-sharpened.png|train/malignant/malignant (113)-rotated1.png|train/malignant/malignant (113)-rotated2-rotated1.png|train/malignant/malignant (113)-rotated2-rotated2.png|train/malignant/malignant (113)-rotated2-rotated32.png|train/malignant/malignant (113)-rotated2-sharpened.png|train/malignant/malignant (113)-rotated2.png|train/malignant/malignant (113)-rotated32-rotated1.png|train/malignant/malignant (113)-rotated32-rotated2.png|train/malignant/malignant (113)-rotated32-rotated32.png|train/malignant/malignant (113)-rotated32-sharpened.png|train/malignant/malignant (113)-rotated32.png|train/malignant/malignant (113)-sharpened-rotated1.png|train/malignant/malignant (113)-sharpened-rotated2.png|train/malignant/malignant (113)-sharpened-rotated32.png|train/malignant/malignant (113)-sharpened-sharpened.png|train/malignant/malignant (113)-sharpened.png|train/malignant/malignant (113).png,3589f43cc0a19cb2e3d69d92888fac98|2c9e91d5bb498a38d75c911def56c3f8|daf3ba1cd2643c634e39e432007186cf|677f29e52210c83a4cf384979a3001de|d5290a31bdc66072e3bf3acf053c33e8|694ac77e1bc9116b58726dedad258131|612de1c3a9ed201d18f5b0ce9d74c6b6|4d94873a017263faa7ae034824d24ff9|6ac81842af6baf45bf0cdb74491cf8f0|92cdbdb6de08499e2df95b939959951a|af3c2f0615190bb5b34a1f1f74dfd7a1|9e9a0fb091d48a19914eac48d0912b3c|395f66f0016dccdd707c746add5d9117|9cdd5f0f7ef898e70c149a875ea36828|5b2482d1678aeaddeb72cd1611440024|80d4957e9cb491189c2fffaa424fe6c4|ac6ef4472649fdbe476d9d511f4ab1e3|4bbeb0d79fddc31175f1edb5bfc776bf|dfd248537c24eadecf06a2b90ccc1c17|43c190421df6767fbf6b4e5d44aa142b|601ef795c90dd7b60bfba4a482cca965,malignant (113),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (113).png
bag-06e9d634e8e4,grp-06e9d634e8e4,malignant,21,train/malignant/malignant (150)-rotated1-rotated1.png|train/malignant/malignant (150)-rotated1-rotated2.png|train/malignant/malignant (150)-rotated1-rotated32.png|train/malignant/malignant (150)-rotated1-sharpened.png|train/malignant/malignant (150)-rotated1.png|train/malignant/malignant (150)-rotated2-rotated1.png|train/malignant/malignant (150)-rotated2-rotated2.png|train/malignant/malignant (150)-rotated2-rotated32.png|train/malignant/malignant (150)-rotated2-sharpened.png|train/malignant/malignant (150)-rotated2.png|train/malignant/malignant (150)-rotated32-rotated1.png|train/malignant/malignant (150)-rotated32-rotated2.png|train/malignant/malignant (150)-rotated32-rotated32.png|train/malignant/malignant (150)-rotated32-sharpened.png|train/malignant/malignant (150)-rotated32.png|train/malignant/malignant (150)-sharpened-rotated1.png|train/malignant/malignant (150)-sharpened-rotated2.png|train/malignant/malignant (150)-sharpened-rotated32.png|train/malignant/malignant (150)-sharpened-sharpened.png|train/malignant/malignant (150)-sharpened.png|train/malignant/malignant (150).png,f5ee25e843e86834b1967883680f5339|977cdf49363911fff8085084e4ab6f5c|ccf2d6aab582be037502e47ac73fe403|9250dd8c1034a8a701b70b6deae83f43|3ce6175be222709a621ac0f58aaf21f1|caedd3825b8285af3a42230bd6001b7d|ff17afbe4b840b51f9ff6c1f8ade7182|9a7740f999f630bd90a12859d97b33d1|9087b98e96dd9a04c3cc8caf2d6f6429|9abfe67dc112d3f33b558c61e49f6f8b|10e6f5d811edbdd92efdb258e6c9818f|cd1fcc3ea19fb8ca38515662b44ae3da|5e728a725d70f67c56a3ed19dc2b68f6|32cb4ef7f5361308a757b7f543c8c538|1655bd3fe951a4b91d8bcce583958f5e|487ce0fbc071a0b76cdf2ad1201c411e|f0f1e801a7165a0110525e8fa2de8436|260c088c4973167f831de1a1efd358ab|0f6afad03fe4898b0d07ae2de2e36776|487ce0fbc071a0b76cdf2ad1201c411e|560b8e4b1b0fcfcfa12a164057abcfb1,malignant (150),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (150).png
bag-0742c6d530b5,grp-0742c6d530b5,benign,16,train/benign/benign (145)-rotated1-rotated1.png|train/benign/benign (145)-rotated1-rotated2.png|train/benign/benign (145)-rotated1-sharpened.png|train/benign/benign (145)-rotated1.jpg|train/benign/benign (145)-rotated1.png|train/benign/benign (145)-rotated2-rotated1.png|train/benign/benign (145)-rotated2-rotated2.png|train/benign/benign (145)-rotated2-sharpened.png|train/benign/benign (145)-rotated2.jpg|train/benign/benign (145)-rotated2.png|train/benign/benign (145)-sharpened-rotated1.png|train/benign/benign (145)-sharpened-rotated2.png|train/benign/benign (145)-sharpened-sharpened.png|train/benign/benign (145)-sharpened.jpg|train/benign/benign (145)-sharpened.png|train/benign/benign (145).png,e5b9b4c80c6095cf86a5d36e5dd4c65f|d13d206dff35fbde708b00f361de2040|edd53d57648a8eac95df0107966bef51|0119779ed8f3e140cf7258625ff7632b|8beb57b407a5381e1245e5ca1d0c730f|69244a002c768888f4b4bc1652fffff1|065f9698954306b537c5152b33916688|9a688ffe7e06ef17a8686795e9bb11ca|6d92be4f005d9ec46c06e32286c5a50d|96714fd915be5c27d10daf2eeb8ea0b7|2d4235b2febef466ffa9beb5de156300|f750c67e00a679b0640a26e957179764|678c216e3efe34f3a9954552ca967e1a|125c30eba19fd0977c866da9a544a391|dfa11fd550cef86ecb509e11cfd67d90|59ace69dd604a25b436ef3cb80c60857,benign (145),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (145).png
bag-075cb3c0daf5,grp-075cb3c0daf5,benign,16,train/benign/benign (137)-rotated1-rotated1.png|train/benign/benign (137)-rotated1-rotated2.png|train/benign/benign (137)-rotated1-sharpened.png|train/benign/benign (137)-rotated1.jpg|train/benign/benign (137)-rotated1.png|train/benign/benign (137)-rotated2-rotated1.png|train/benign/benign (137)-rotated2-rotated2.png|train/benign/benign (137)-rotated2-sharpened.png|train/benign/benign (137)-rotated2.jpg|train/benign/benign (137)-rotated2.png|train/benign/benign (137)-sharpened-rotated1.png|train/benign/benign (137)-sharpened-rotated2.png|train/benign/benign (137)-sharpened-sharpened.png|train/benign/benign (137)-sharpened.jpg|train/benign/benign (137)-sharpened.png|train/benign/benign (137).png,b1aface6d1ccb8f1574aae0980bbb2ab|64acd29f30bc009a39759386295f0dfc|e3d4bc12c8a838f2fa12c78b1c71acea|31150fc72d029abefc9c9804959bcc9b|70d73e89ab72b5bb160597b0626ce83a|3a1f8753acebe313786a18235ea52fc2|474c663f621b49b454422a89b031104c|ddc68910230df641cdc7ca09245499b6|9c01be6a053a66e05e13a02feded6b66|68f7ca52cd136c19602cab460d05b6b8|a86dbdf21d8eff2ce6da3a1b213de37b|255a610633a5b33fc5c06506a714b594|bee63e2f334c4ec3e91ebb8b4d2d19f3|2b44b55665772d10e71d02380be0eaa1|b6c53c3e593b0adaa7fe81a65723203e|4a829bc2681d10d19fa7f291d38caccd,benign (137),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (137).png
bag-0761a62689a2,grp-0761a62689a2,benign,16,val/benign/benign (17)-rotated1-rotated1.png|val/benign/benign (17)-rotated1-rotated2.png|val/benign/benign (17)-rotated1-sharpened.png|val/benign/benign (17)-rotated1.jpg|val/benign/benign (17)-rotated1.png|val/benign/benign (17)-rotated2-rotated1.png|val/benign/benign (17)-rotated2-rotated2.png|val/benign/benign (17)-rotated2-sharpened.png|val/benign/benign (17)-rotated2.jpg|val/benign/benign (17)-rotated2.png|val/benign/benign (17)-sharpened-rotated1.png|val/benign/benign (17)-sharpened-rotated2.png|val/benign/benign (17)-sharpened-sharpened.png|val/benign/benign (17)-sharpened.jpg|val/benign/benign (17)-sharpened.png|val/benign/benign (17).png,b1c7f2d90eaf46ce0776a496369d765f|e6d2b84eb00bb3e3461416c0aca44d11|2e9897f20d08e084f5cd12e6f1aefe2f|dc2a8e737b865295ae2552e0e3cb8da0|d25729d9befc8a867a07b5a1cf0c7c3d|67b082cf71ac1c614db30e61eb879949|163642fee89a57a9a9d95ef426929835|ad6af202459bcfc4d7a87d714b222baa|0ef8bfc21f3103545dc4188aee2964e0|4d0367f83ce292d5180761f910651e70|cd281c3a3c52201ee4949349efe77cd2|cfa32d1dc8d81237b71f271ad83632d5|7d9941a90184be882b65bf4b8f4e318e|c6181d13b0926234528ecd9402b93c63|1ae2b26f136a5a379c9ac82eb02b8bf5|0e96aba6e3699bec312159ee1d7230e9,benign (17),inferred_from_filename_not_verified_identifier,val,False,val/benign/benign (17).png
bag-07ef57ef2181,grp-07ef57ef2181,malignant,21,train/malignant/malignant (137)-rotated1-rotated1.png|train/malignant/malignant (137)-rotated1-rotated2.png|train/malignant/malignant (137)-rotated1-rotated32.png|train/malignant/malignant (137)-rotated1-sharpened.png|train/malignant/malignant (137)-rotated1.png|train/malignant/malignant (137)-rotated2-rotated1.png|train/malignant/malignant (137)-rotated2-rotated2.png|train/malignant/malignant (137)-rotated2-rotated32.png|train/malignant/malignant (137)-rotated2-sharpened.png|train/malignant/malignant (137)-rotated2.png|train/malignant/malignant (137)-rotated32-rotated1.png|train/malignant/malignant (137)-rotated32-rotated2.png|train/malignant/malignant (137)-rotated32-rotated32.png|train/malignant/malignant (137)-rotated32-sharpened.png|train/malignant/malignant (137)-rotated32.png|train/malignant/malignant (137)-sharpened-rotated1.png|train/malignant/malignant (137)-sharpened-rotated2.png|train/malignant/malignant (137)-sharpened-rotated32.png|train/malignant/malignant (137)-sharpened-sharpened.png|train/malignant/malignant (137)-sharpened.png|train/malignant/malignant (137).png,6a577c803ba398c05da7bdedf1bc5a41|5b2f3073435f02dda65924eb47bd38c9|6a577c803ba398c05da7bdedf1bc5a41|39146cae0d53dc42b4dd920a7b1a9566|fb7b608b10d9eb82db4a6c908c78acbb|d6d6d59ed0aded347e5649d0c84129ff|be9c67cac1a32d750a4bb3773a47ef1e|c47f2ae20c60231cc6bb7c5ef027d981|d50ffd252b5e61fb09483faf4dde1756|9805da23ff251b2d0967e020233507b6|9d2b65c55f074e370befec54ee0b1d33|c791689d1ec7249db0f1d1a97e81218c|7ddb30c23d09e561b00980c63e1a13f8|f121f8474ae2db48093d39da9ccca3a5|8744f79624f676396b323df91bbff586|9ebc4d26c0b753498cd26755a1dcd6aa|f7a387ed0f3da61c17bf7e439132ac1b|8ebecc6f324a83ca3449e0e9877ef3aa|6b31e27e941d75d1fbd81fd2c17a83ae|0ae2d664fa8bf4f5f70ec5d7404c9de2|8484dfc7524905f8d0bdcdc66857edef,malignant (137),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (137).png
bag-080bda0029eb,grp-080bda0029eb,malignant,21,train/malignant/malignant (85)-rotated1-rotated1.png|train/malignant/malignant (85)-rotated1-rotated2.png|train/malignant/malignant (85)-rotated1-rotated32.png|train/malignant/malignant (85)-rotated1-sharpened.png|train/malignant/malignant (85)-rotated1.png|train/malignant/malignant (85)-rotated2-rotated1.png|train/malignant/malignant (85)-rotated2-rotated2.png|train/malignant/malignant (85)-rotated2-rotated32.png|train/malignant/malignant (85)-rotated2-sharpened.png|train/malignant/malignant (85)-rotated2.png|train/malignant/malignant (85)-rotated32-rotated1.png|train/malignant/malignant (85)-rotated32-rotated2.png|train/malignant/malignant (85)-rotated32-rotated32.png|train/malignant/malignant (85)-rotated32-sharpened.png|train/malignant/malignant (85)-rotated32.png|train/malignant/malignant (85)-sharpened-rotated1.png|train/malignant/malignant (85)-sharpened-rotated2.png|train/malignant/malignant (85)-sharpened-rotated32.png|train/malignant/malignant (85)-sharpened-sharpened.png|train/malignant/malignant (85)-sharpened.png|train/malignant/malignant (85).png,3823fe0d3995ca3f830e4b0f60247c06|9c3273efe4f36a190348f9420b26f551|a35f00ff1bbbcb1c316f7ec45c9831f5|271c741dfefc3ae546a652bd210bd8b6|fedc98e40600aab8429dc52b8a0fc086|6e6498b7bfc66817866e7e8f1771f5a4|a708a9c34100ec0d1a3ee59b4128d8ea|06f20807c645315e9bfbc50ca9a08361|43f2265613d642580cb8ad3e54b3da95|50c7e653a60d7dda415d4e64d3b15e1a|bf61c7effd04c37c160bdd3df2866caa|6028c641b82224726508be9a1f8913e1|fcbb8c4121b19ad4d1c74a4454b78bff|e13ee2874af71688fc14e090956a04ab|a5769b7c28b2dc62ca34799817b70be1|715b5efa08a8323f697fc3c4ee21ded7|cba36a4613f5aac58a42eccf10f7b6cf|156cf35a940a82756111880f53d6d4fa|0b63fd88b2a1a21f287fceb9c7ef97ce|e13ee2874af71688fc14e090956a04ab|647607832ceace6447f8588091baeb97,malignant (85),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (85).png
bag-080d1f46df9d,grp-080d1f46df9d,malignant,21,train/malignant/malignant (71)-rotated1-rotated1.png|train/malignant/malignant (71)-rotated1-rotated2.png|train/malignant/malignant (71)-rotated1-rotated32.png|train/malignant/malignant (71)-rotated1-sharpened.png|train/malignant/malignant (71)-rotated1.png|train/malignant/malignant (71)-rotated2-rotated1.png|train/malignant/malignant (71)-rotated2-rotated2.png|train/malignant/malignant (71)-rotated2-rotated32.png|train/malignant/malignant (71)-rotated2-sharpened.png|train/malignant/malignant (71)-rotated2.png|train/malignant/malignant (71)-rotated32-rotated1.png|train/malignant/malignant (71)-rotated32-rotated2.png|train/malignant/malignant (71)-rotated32-rotated32.png|train/malignant/malignant (71)-rotated32-sharpened.png|train/malignant/malignant (71)-rotated32.png|train/malignant/malignant (71)-sharpened-rotated1.png|train/malignant/malignant (71)-sharpened-rotated2.png|train/malignant/malignant (71)-sharpened-rotated32.png|train/malignant/malignant (71)-sharpened-sharpened.png|train/malignant/malignant (71)-sharpened.png|train/malignant/malignant (71).png,afdcd93a9eb4e4f3497b87fc366fcdc9|0952e767f5d90400ce6aefadf1dfb2e6|afdcd93a9eb4e4f3497b87fc366fcdc9|e2f126e351445600fba95f94a8385da6|1790959cd5b089ea1ecc2d65947de506|49b1e72cbbbfb42eea03c10700739483|6008ee75de6acdf5a757f270fa4eaed7|480338e0000f90443d1f156d6f459a38|5c7e9c4c0679bbbc0b8f5b20db7ed5d9|f49f9f772614c4e5589d40b902a6e422|91423e64dcf4b56ee3516eb9c5e5b32e|1a05edba3389fa4e87dbe51c828f6663|4878333e970d3ddf7687a7d97496a40a|4c88b754b9ba1805ea121dd4015a01d0|fbf88da51afa3bd2a37684988809ec26|7b239d618fc7af3807eff87a28a47160|df3ed343a2833e6037cbe520d35a4472|34f137100fb46b529c731ad4ad1059cd|194946c2187bbdcad275cd04cf8de655|46b214b531fbf5d522846a3bbfda4869|5f46f89c96edc6b13a8850263a4009ee,malignant (71),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (71).png
bag-086899197018,grp-086899197018,benign,16,train/benign/benign (273)-rotated1-rotated1.png|train/benign/benign (273)-rotated1-rotated2.png|train/benign/benign (273)-rotated1-sharpened.png|train/benign/benign (273)-rotated1.jpg|train/benign/benign (273)-rotated1.png|train/benign/benign (273)-rotated2-rotated1.png|train/benign/benign (273)-rotated2-rotated2.png|train/benign/benign (273)-rotated2-sharpened.png|train/benign/benign (273)-rotated2.jpg|train/benign/benign (273)-rotated2.png|train/benign/benign (273)-sharpened-rotated1.png|train/benign/benign (273)-sharpened-rotated2.png|train/benign/benign (273)-sharpened-sharpened.png|train/benign/benign (273)-sharpened.jpg|train/benign/benign (273)-sharpened.png|train/benign/benign (273).png,5db85aa15743bdac9e69c98ab60c0d84|4d4737b124decc63cf0d17108dadab57|bc9830081cc2103e80b21d83fc0d63c5|3319b48eefa1f22f042a8f2c54649125|2fcf29fc86f5118ffe5b7291f39261fb|9835c4d0921eff51448bd3527f4b9c5d|4e6bb87fecdc5d81a0ef83652c49039c|43764a4f56b8784fc38b1cbed9465b5b|e9c6d7e98b7cce4e2b0a678238d61279|171e899f8b339a2a20d128e4aadc7265|aeb51e0b791cf2a56fa882325b51352f|64865beca1fb35c59255bbbe16027fe6|f6a5814cd79978db792449f5ff2e4eb9|30d1dd7b34c5b387d571e80b452c50b4|1f27884458a1ac877f6177a09041a3f3|b8cdcc139065a5a7d7f57fd736539eec,benign (273),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (273).png
bag-08ee6c3f837e,grp-08ee6c3f837e,malignant,21,train/malignant/malignant (175)-rotated1-rotated1.png|train/malignant/malignant (175)-rotated1-rotated2.png|train/malignant/malignant (175)-rotated1-rotated32.png|train/malignant/malignant (175)-rotated1-sharpened.png|train/malignant/malignant (175)-rotated1.png|train/malignant/malignant (175)-rotated2-rotated1.png|train/malignant/malignant (175)-rotated2-rotated2.png|train/malignant/malignant (175)-rotated2-rotated32.png|train/malignant/malignant (175)-rotated2-sharpened.png|train/malignant/malignant (175)-rotated2.png|train/malignant/malignant (175)-rotated32-rotated1.png|train/malignant/malignant (175)-rotated32-rotated2.png|train/malignant/malignant (175)-rotated32-rotated32.png|train/malignant/malignant (175)-rotated32-sharpened.png|train/malignant/malignant (175)-rotated32.png|train/malignant/malignant (175)-sharpened-rotated1.png|train/malignant/malignant (175)-sharpened-rotated2.png|train/malignant/malignant (175)-sharpened-rotated32.png|train/malignant/malignant (175)-sharpened-sharpened.png|train/malignant/malignant (175)-sharpened.png|train/malignant/malignant (175).png,865e9c1eb3069797160a0765efe4e962|8ae0330c3e5b942e61f04a7452b98959|a8fcef1ee7e82a175e82612c023efcbc|1fe954249d993b1036060239e2f91cb8|39dfcd2f3a174b7153768a61ce553904|2c0bb21f4907eb3e66a1e4d51b93e699|07ec4f3d0ebfa606525f6a6ee0d27a1a|494911ba5f17d016c5fe6350773d3212|83db1806cfc6a9a6ad4f69bd7dc26149|3daab2a4e5f5e221cfc7df228effc28c|542eb2be60ed5455eadb141110c892c1|12f9334c45022ad3d1dd663c3a841103|07df5b5ee3d2172504b8b27f1493ec3f|76462c64faaebaecdd1655a040411aaa|5fc181424b9fbfd2266ec50bc12b2fb5|3fd344c3f8741223fd32c7d55805eb1e|4227b5c239abb18f1bec73d03047c730|fd6688c38d6ad6c54f0c8842083ac3bc|4b443ce7b68fa5f7643fa644e83feafb|3fd344c3f8741223fd32c7d55805eb1e|e96b7cfa40d16d967b7b99c29e85cc34,malignant (175),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (175).png
bag-09d7688fa9cc,grp-09d7688fa9cc,malignant,21,train/malignant/malignant (141)-rotated1-rotated1.png|train/malignant/malignant (141)-rotated1-rotated2.png|train/malignant/malignant (141)-rotated1-rotated32.png|train/malignant/malignant (141)-rotated1-sharpened.png|train/malignant/malignant (141)-rotated1.png|train/malignant/malignant (141)-rotated2-rotated1.png|train/malignant/malignant (141)-rotated2-rotated2.png|train/malignant/malignant (141)-rotated2-rotated32.png|train/malignant/malignant (141)-rotated2-sharpened.png|train/malignant/malignant (141)-rotated2.png|train/malignant/malignant (141)-rotated32-rotated1.png|train/malignant/malignant (141)-rotated32-rotated2.png|train/malignant/malignant (141)-rotated32-rotated32.png|train/malignant/malignant (141)-rotated32-sharpened.png|train/malignant/malignant (141)-rotated32.png|train/malignant/malignant (141)-sharpened-rotated1.png|train/malignant/malignant (141)-sharpened-rotated2.png|train/malignant/malignant (141)-sharpened-rotated32.png|train/malignant/malignant (141)-sharpened-sharpened.png|train/malignant/malignant (141)-sharpened.png|train/malignant/malignant (141).png,9428fb412d6bcee587a6dd30238a5c07|13f94b607a0a664352aed2b6692a8a18|03a1a38c0ec9d314a8c6dd6b5a03ab0c|c54ec692c7a3bc22366b123beaf1d561|da14f51812442e0cd4d1e4f59e398e22|bdef749961a334ee37472a3ddd07db40|be8c70a8a344822813f021c07a5bcac2|c187e8b67d360aa1cda86d5ea7734c6c|8ad5d1c0eb01f568bd5456d716868338|07772b844b3c4f5c6313ee4d3bd93d10|c3f5f547dc9fd68617fc41df0952f96a|71d90633a43f0116b66833ad860f0e83|66539ddfca503ccc626a606162fac41b|26ced70b4de0f293d15f44ff747ac343|146cfa8ae50ae1a58166ac971a0cb1d5|06a51a1d5d966e7a65aa070f4f4f5a92|9ec14a1b36ea999eb82fc12d58bdb6b3|d870a9926439451ea22aceec10aa3370|d887f4bc32af096b259e9ec58ba4ae36|06a51a1d5d966e7a65aa070f4f4f5a92|c71ee0fe0cb9f2803fe179304b198116,malignant (141),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (141).png
bag-0a03598ae538,grp-0a03598ae538,benign,16,train/benign/benign (176)-rotated1-rotated1.png|train/benign/benign (176)-rotated1-rotated2.png|train/benign/benign (176)-rotated1-sharpened.png|train/benign/benign (176)-rotated1.jpg|train/benign/benign (176)-rotated1.png|train/benign/benign (176)-rotated2-rotated1.png|train/benign/benign (176)-rotated2-rotated2.png|train/benign/benign (176)-rotated2-sharpened.png|train/benign/benign (176)-rotated2.jpg|train/benign/benign (176)-rotated2.png|train/benign/benign (176)-sharpened-rotated1.png|train/benign/benign (176)-sharpened-rotated2.png|train/benign/benign (176)-sharpened-sharpened.png|train/benign/benign (176)-sharpened.jpg|train/benign/benign (176)-sharpened.png|train/benign/benign (176).png,feec56130eac651eedb758c636c94f27|5d449db0324dd9db6552b850f9b8753e|760a6597eefe996b710408526f6e031f|fa9fafbf0414127372e98e0c5340fcc6|ba93ec7f4d8b45c1338677b71338cb19|c9ca9f986303c6c08ed50e841b4c1023|a5c5293d4b77bacaeef5eb754a707c9a|00345b627f2f6e29f6260698ff7c5261|a80bddc4aad867a37fd7a8046129bc21|e1fae77f5007110c7942dab43764337f|7791cfb37d264a25444aef36c378015c|f42d300895139bf26b0bae6f04524326|be86b49b44e99c7a2de9f15725563f01|335f8a941d6c0928680c8619bf01a20a|75fcae95d2fd42194e4882821fad8c64|41210b31f9a3f37f0476c620fa620958,benign (176),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (176).png
bag-0aac831fa8d1,grp-0aac831fa8d1,benign,16,train/benign/benign (218)-rotated1-rotated1.png|train/benign/benign (218)-rotated1-rotated2.png|train/benign/benign (218)-rotated1-sharpened.png|train/benign/benign (218)-rotated1.jpg|train/benign/benign (218)-rotated1.png|train/benign/benign (218)-rotated2-rotated1.png|train/benign/benign (218)-rotated2-rotated2.png|train/benign/benign (218)-rotated2-sharpened.png|train/benign/benign (218)-rotated2.jpg|train/benign/benign (218)-rotated2.png|train/benign/benign (218)-sharpened-rotated1.png|train/benign/benign (218)-sharpened-rotated2.png|train/benign/benign (218)-sharpened-sharpened.png|train/benign/benign (218)-sharpened.jpg|train/benign/benign (218)-sharpened.png|train/benign/benign (218).png,ec9fe9d834c749d60e1e1cf97267059f|f4d1f2cd9c58aa3822e76c9c6c87ae1c|24da97ea0609cca9f6755860017e5585|f37481058f3a3ac641d39e9245dbc59d|e0683c60c161680635f45e0ab400c1dc|b1bb2b1fbdec39a5b5b401d517e56276|20b296af002189f4a829dd49a0597104|a18686dcb3dc1c414b23abe861e1d0e4|042a9847ae18605804d3bf6bcc772ab5|6923b6f5f00e6f0701786181a8e97466|2965d75bfa16bdba809661bed4ed0c79|a5ce75705ba6776d945c656ad82c0e56|0396cf165b60e8c95f30d8459b9c1b21|a0527a7fa3da433a21b495ea3412f795|a5ce75705ba6776d945c656ad82c0e56|5381bd876923a961ad56fab9f47b1a9f,benign (218),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (218).png
bag-0adba33bc0d2,grp-0adba33bc0d2,malignant,21,train/malignant/malignant (145)-rotated1-rotated1.png|train/malignant/malignant (145)-rotated1-rotated2.png|train/malignant/malignant (145)-rotated1-rotated32.png|train/malignant/malignant (145)-rotated1-sharpened.png|train/malignant/malignant (145)-rotated1.png|train/malignant/malignant (145)-rotated2-rotated1.png|train/malignant/malignant (145)-rotated2-rotated2.png|train/malignant/malignant (145)-rotated2-rotated32.png|train/malignant/malignant (145)-rotated2-sharpened.png|train/malignant/malignant (145)-rotated2.png|train/malignant/malignant (145)-rotated32-rotated1.png|train/malignant/malignant (145)-rotated32-rotated2.png|train/malignant/malignant (145)-rotated32-rotated32.png|train/malignant/malignant (145)-rotated32-sharpened.png|train/malignant/malignant (145)-rotated32.png|train/malignant/malignant (145)-sharpened-rotated1.png|train/malignant/malignant (145)-sharpened-rotated2.png|train/malignant/malignant (145)-sharpened-rotated32.png|train/malignant/malignant (145)-sharpened-sharpened.png|train/malignant/malignant (145)-sharpened.png|train/malignant/malignant (145).png,0f9cb14e27e69e75e002614471e7a377|3b69d80e52a690d76fb2edeb09a91301|cf641dcea902eecf164ade07c09836c3|55ba449617c050072979b7725b055330|321b03c6104e8a0f8de79ec6b733d66c|302c20b8e915347f0ec29161f505bd3f|833fd9525a2aed826bd9fdc47400f30b|01547fa731f95ae5b915268c50aff611|fc441d0a31ceb391fdf0dda7b70fc737|ad13fe142b7ab94082e621f61d8ea9d7|aa95922a82fbd8d5c55ade075878fefa|1aa7de6ea43426a5b77e9b35416fabdc|40965a560698caf7c137810e91921e50|6233382c1d23556d5cdca5fa5fad890d|6bda991d4e25022ccd79298aaec91411|0234198e86d3e7bf78083e763388e967|9a74e6d4512affbfca12c92af5442234|340ba8789d8281b9998eb59bb851ee5a|feef6afcbc8eff9d6af8796ec9569e52|e7beca6074acfbb22946421f10bc2fc8|b2e885dbb0fac4a7786efa6257b0d0da,malignant (145),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (145).png
