path,split,class_dir,md5,source_key,chain,source_group_id,group_size,group_splits,group_label,role,role_confidence,role_rule,duplicate_group,near_duplicate_group,near_dup_candidate,dhash_to_original,grouping_confidence,grouping_basis,source_key_status,ungrouped_low_confidence
train/malignant/malignant (148)-rotated1-rotated32.png,train,malignant,5f9b64b3f0cc8f250c36f4eb7e873538,malignant (148),rotated1|rotated32,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-7f3ee1a19169,True,23,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated1-sharpened.png,train,malignant,7a991fcd277ee1937e23e69184939eca,malignant (148),rotated1|sharpened,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated1.png,train,malignant,594d7b5cfd64e26bdf7a457dcbeb1911,malignant (148),rotated1,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated2-rotated1.png,train,malignant,54ad990484679eb33eac8e09120068d2,malignant (148),rotated2|rotated1,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,26,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated2-rotated2.png,train,malignant,27ada76664a73343572fa48ed5b59d96,malignant (148),rotated2|rotated2,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,24,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated2-rotated32.png,train,malignant,c6b5e99b71398ff08c07159584e54396,malignant (148),rotated2|rotated32,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,29,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated2-sharpened.png,train,malignant,12b0f5e7fe13c23023853dfe08f17709,malignant (148),rotated2|sharpened,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,21,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated2.png,train,malignant,6308ac49fb451ae5e1f000339b28c74b,malignant (148),rotated2,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,4,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated32-rotated1.png,train,malignant,63b9fbdf7512a93ec16acd3c4b24cfaa,malignant (148),rotated32|rotated1,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated32-rotated2.png,train,malignant,2f8af99055952039c953f998cea68077,malignant (148),rotated32|rotated2,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-7f3ee1a19169,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated32-rotated32.png,train,malignant,c5c236a6cc4b8aca56b27020268be73f,malignant (148),rotated32|rotated32,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-7f3ee1a19169,True,23,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated32-sharpened.png,train,malignant,60704c0ca04eedb856fda45bc781c4bc,malignant (148),rotated32|sharpened,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,23,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-rotated32.png,train,malignant,f7cef72e6c2a1f36948579aaabda438e,malignant (148),rotated32,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-7f3ee1a19169,True,24,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-sharpened-rotated1.png,train,malignant,3fd556e3bd440c883e0d2f4696903b59,malignant (148),sharpened|rotated1,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-sharpened-rotated2.png,train,malignant,3b469f9f83fedf662cabb20df8a217b3,malignant (148),sharpened|rotated2,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,14,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-sharpened-rotated32.png,train,malignant,f2a12fc975c0cfeda978b4f5dc940045,malignant (148),sharpened|rotated32,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-sharpened-sharpened.png,train,malignant,836c4220ce66dec6407e8f24f6f6c125,malignant (148),sharpened|sharpened,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,8,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148)-sharpened.png,train,malignant,b2d0eaba620b033173cf310857986f03,malignant (148),sharpened,grp-c37d4fceb6e0,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-3e29ebc40c15,True,3,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (148).png,train,malignant,d5ccd05dd7e7a103c7a8bdb514d401fc,malignant (148),,grp-c37d4fceb6e0,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-3e29ebc40c15,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated1-rotated1.png,train,malignant,ca540e53a29f38971549bbca3c5a6e9c,malignant (74),rotated1|rotated1,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,24,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated1-rotated2.png,train,malignant,b57faebdbcf8bd6f71e065fa56eef98a,malignant (74),rotated1|rotated2,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8615d53c789d,True,30,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated1-rotated32.png,train,malignant,b6dff93c91c8ba99a4351093d9301124,malignant (74),rotated1|rotated32,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,27,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated1-sharpened.png,train,malignant,bd554a34a77d1062efaa0808f017f0c2,malignant (74),rotated1|sharpened,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated1.png,train,malignant,ad177b57aa060e51745a0ab49cbc2c63,malignant (74),rotated1,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated2-rotated1.png,train,malignant,8d6781ca7d1f700c364f523f35e37a4e,malignant (74),rotated2|rotated1,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dd968e748f48,True,8,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated2-rotated2.png,train,malignant,b80d6962ed2f7b1abd290cda0d8e233e,malignant (74),rotated2|rotated2,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,21,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated2-rotated32.png,train,malignant,828c987a4b8a9db570396bb3af3a246a,malignant (74),rotated2|rotated32,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dd968e748f48,True,5,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated2-sharpened.png,train,malignant,93b6bcf7a97d2f0bf2a2fea81a12b1b8,malignant (74),rotated2|sharpened,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dd968e748f48,True,7,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated2.png,train,malignant,6fc27d8ed1676aef16528e8ef67398f9,malignant (74),rotated2,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dd968e748f48,True,7,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated32-rotated1.png,train,malignant,0a4f7f9047bc3b5848191c6ac5f19eb0,malignant (74),rotated32|rotated1,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,25,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated32-rotated2.png,train,malignant,c7f6da09d783948350546f140f317caf,malignant (74),rotated32|rotated2,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dd968e748f48,True,9,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated32-rotated32.png,train,malignant,1ed86070428d132ddb964c358dd94aeb,malignant (74),rotated32|rotated32,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated32-sharpened.png,train,malignant,0e39326a50da0755e488528dd4e5a6e1,malignant (74),rotated32|sharpened,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,19,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-rotated32.png,train,malignant,92152f03184480aacacaeb3c4dc6fa2a,malignant (74),rotated32,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,11,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-sharpened-rotated1.png,train,malignant,7c653dc0e95d4c3cae2234c977e1ccfb,malignant (74),sharpened|rotated1,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-7c653dc0e95d,near-dd968e748f48,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-sharpened-rotated2.png,train,malignant,f08e263487570838dea231429366e2f9,malignant (74),sharpened|rotated2,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-84cbad94f7b0,True,27,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-sharpened-rotated32.png,train,malignant,2b770cbe91cf5368300b034d1af3b0b1,malignant (74),sharpened|rotated32,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8615d53c789d,True,30,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-sharpened-sharpened.png,train,malignant,0f64126252dd0fad9af61d642fe3a4c4,malignant (74),sharpened|sharpened,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dd968e748f48,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74)-sharpened.png,train,malignant,7c653dc0e95d4c3cae2234c977e1ccfb,malignant (74),sharpened,grp-c4b24e1e092f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-7c653dc0e95d,near-dd968e748f48,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (74).png,train,malignant,1d62b1d3551369c4fe954b8e228edd77,malignant (74),,grp-c4b24e1e092f,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-dd968e748f48,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated1-rotated1.png,train,benign,4a0064688b9e1cfeeb27abc86f2d7798,benign (187),rotated1|rotated1,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,,False,24,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated1-rotated2.png,train,benign,2f735d294ce339f603923b924683c2d9,benign (187),rotated1|rotated2,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,8,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated1-sharpened.png,train,benign,fb46e61c67ac7abc336f010679a7185e,benign (187),rotated1|sharpened,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,3,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated1.jpg,train,benign,40e91020144be976519d425e291c753b,benign (187),rotated1,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-47f9296f700c,True,14,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated1.png,train,benign,8bb9d708e6ca4b674b4abf4ad531bd85,benign (187),rotated1,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,8,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated2-rotated1.png,train,benign,da7c9dcbb1b607328b01bd450feb4c2a,benign (187),rotated2|rotated1,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-47f9296f700c,True,16,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated2-rotated2.png,train,benign,1be5149d4d7c000d0a1fa780a4ff3e35,benign (187),rotated2|rotated2,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-46a81319b0c4,True,17,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated2-sharpened.png,train,benign,0e14810627cc591ad6a625f51f3907b9,benign (187),rotated2|sharpened,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,5,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated2.jpg,train,benign,9c28566bab3f615b29cdbf8425539eb2,benign (187),rotated2,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,3,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-rotated2.png,train,benign,29f81dcc0c8813d4de229c8a17efcf12,benign (187),rotated2,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,5,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-sharpened-rotated1.png,train,benign,5838c70e70a6d1d2e4164f354e849dd9,benign (187),sharpened|rotated1,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,3,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-sharpened-rotated2.png,train,benign,69d6c2a3eff133453cc058bb6db1c737,benign (187),sharpened|rotated2,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-46a81319b0c4,True,22,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-sharpened-sharpened.png,train,benign,33eee000b4eaf118a3ee38a08b0fddad,benign (187),sharpened|sharpened,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,2,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-sharpened.jpg,train,benign,9c2fcffa59789feed335c7497fd42501,benign (187),sharpened,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,2,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187)-sharpened.png,train,benign,fa5086acc3beb9562b7740c42a87481b,benign (187),sharpened,grp-c519e2661327,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-2be2ea0a827e,True,2,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (187).png,train,benign,21a5ceebe143e3cd291733cad87a47fc,benign (187),,grp-c519e2661327,16,train,benign,original_candidate,high,chain_free+base_dimension_227x227,,near-2be2ea0a827e,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated1-rotated1.png,train,malignant,fe895e7ac2b707cb7b2efd2b49e11bf5,malignant (129),rotated1|rotated1,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated1-rotated2.png,train,malignant,90a5133a61896515f97f3adeb02ee0ba,malignant (129),rotated1|rotated2,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,25,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated1-rotated32.png,train,malignant,5ee26b76ccc8fc851645000002cde3d0,malignant (129),rotated1|rotated32,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,13,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated1-sharpened.png,train,malignant,1d7eb0c967f5b8fd13319fec53bdc14c,malignant (129),rotated1|sharpened,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,7,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated1.png,train,malignant,aa2da6e3894383d39a4a0a752a7f8c07,malignant (129),rotated1,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated2-rotated1.png,train,malignant,7e500d58e7909bace643b475447c1f66,malignant (129),rotated2|rotated1,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,4,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated2-rotated2.png,train,malignant,fa26530768348b14ff2c009b06e740f5,malignant (129),rotated2|rotated2,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-e748c94a9f11,True,21,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated2-rotated32.png,train,malignant,905256f436ad9921cd211caeef7fe558,malignant (129),rotated2|rotated32,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated2-sharpened.png,train,malignant,0f01f997d4e4e8e40ba5c9b9d2673567,malignant (129),rotated2|sharpened,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,4,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated2.png,train,malignant,93025c5d7d69acffaf31e11339770a89,malignant (129),rotated2,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,21,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated32-rotated1.png,train,malignant,e8dc130cc49d327c260df411bd90bdca,malignant (129),rotated32|rotated1,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-e748c94a9f11,True,25,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated32-rotated2.png,train,malignant,825d33e3006499167038da93c77e8f82,malignant (129),rotated32|rotated2,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-e748c94a9f11,True,27,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated32-rotated32.png,train,malignant,2282ada8c742cd8b1e192bd9fdad3f94,malignant (129),rotated32|rotated32,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated32-sharpened.png,train,malignant,f0b42bfdfde898aba01aedde10a3a182,malignant (129),rotated32|sharpened,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-e748c94a9f11,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-rotated32.png,train,malignant,85d408dac132e530c80adf1ca344cad2,malignant (129),rotated32,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,0,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-sharpened-rotated1.png,train,malignant,979f4e7fbffb8d6db641a855b169d456,malignant (129),sharpened|rotated1,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-e748c94a9f11,True,20,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-sharpened-rotated2.png,train,malignant,5976888f7707a29e201f2c99d69321d0,malignant (129),sharpened|rotated2,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-e748c94a9f11,True,22,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-sharpened-rotated32.png,train,malignant,cb3e8edf2ee4499f3b0761e2e2fe35d4,malignant (129),sharpened|rotated32,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-sharpened-sharpened.png,train,malignant,d310f0dabcd3eea9fedfadfb9108bbac,malignant (129),sharpened|sharpened,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129)-sharpened.png,train,malignant,b6b5cd6cfc14d82ab78693f41637f143,malignant (129),sharpened,grp-c59130b5ae38,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (129).png,train,malignant,1c978488e4ad24df99bc0fc70d617ae5,malignant (129),,grp-c59130b5ae38,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-479de895fb2e,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (59)-rotated1-rotated1.png,train,benign,24034f2a5478492afa2cc7f3d79df467,benign (59),rotated1|rotated1,grp-c5b38d188462,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c5f53cb0fc4f,True,2,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (59)-rotated1-rotated2.png,train,benign,60cca9d389081c315e83128e642d5f87,benign (59),rotated1|rotated2,grp-c5b38d188462,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c5f53cb0fc4f,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (59)-rotated1-sharpened.png,train,benign,de49afdf75f9581c1dd135a1591013a4,benign (59),rotated1|sharpened,grp-c5b38d188462,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c5f53cb0fc4f,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (59)-rotated1.jpg,train,benign,0b707eb6a388b0d205f4f0d6ad99a790,benign (59),rotated1,grp-c5b38d188462,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c5f53cb0fc4f,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (59)-rotated1.png,train,benign,f02a666f9b3642f233c5712a4c9f67d6,benign (59),rotated1,grp-c5b38d188462,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c5f53cb0fc4f,True,4,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (59)-rotated2-rotated1.png,train,benign,0f1b503dc8c2531b59655620233efcb9,benign (59),rotated2|rotated1,grp-c5b38d188462,16,train,benign,augmented_variant,high,filename_chain_explicit,,,False,27,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
