path,split,class_dir,ext,bytes,read_ok,width,height,channels,mode,format,bit_depth,md5,sha256,dhash_hex,source_key,chain,lineage_class,source_key_status,duplicate_group,near_duplicate_group,stem_parsed
train/malignant/malignant (71)-rotated32-rotated2.png,train,malignant,png,60825,True,224,224,3,RGB,PNG,8,1a05edba3389fa4e87dbe51c828f6663,c8907282783d57638f4bf94f3d73619641348b73c5b948e8abd3597671190ad6,072360703161310f,malignant (71),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-479de895fb2e,True
train/malignant/malignant (71)-rotated32-rotated32.png,train,malignant,png,59032,True,224,224,3,RGB,PNG,8,4878333e970d3ddf7687a7d97496a40a,c7174761fde0fdb274eac99ebeaf00ca8a917a2bb01e6dc0aa20a534f3491b8a,0f23607131317103,malignant (71),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-479de895fb2e,True
train/malignant/malignant (71)-rotated32-sharpened.png,train,malignant,png,91993,True,224,224,3,RGB,PNG,8,4c88b754b9ba1805ea121dd4015a01d0,63bb570fa7bf97e722da654a293703898697b50b3670164dc07bac8afa5a9e0a,0f23607131317103,malignant (71),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-479de895fb2e,True
train/malignant/malignant (71)-rotated32.png,train,malignant,png,62922,True,224,224,3,RGB,PNG,8,fbf88da51afa3bd2a37684988809ec26,8c717a954a285c5da202eff27fb973cb9c60e7725b65394e885e3eba3b18f987,0b3bf3e1f1181853,malignant (71),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-4e520b91d2e0,True
train/malignant/malignant (71)-sharpened-rotated1.png,train,malignant,png,92940,True,224,224,3,RGB,PNG,8,7b239d618fc7af3807eff87a28a47160,808693c06d3b7b9b70aad67bdf26c3f1cefef6434438a28468cf9651b8aaed90,1f5171e17031b1e1,malignant (71),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-77b86efa02e4,True
train/malignant/malignant (71)-sharpened-rotated2.png,train,malignant,png,89449,True,224,224,3,RGB,PNG,8,df3ed343a2833e6037cbe520d35a4472,2cc8d5175e03e57004ffe48e833e7dd2c2b59a0412795f1726ad3d5549368d67,0737f1e1f058191f,malignant (71),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (71)-sharpened-rotated32.png,train,malignant,png,92702,True,224,224,3,RGB,PNG,8,34f137100fb46b529c731ad4ad1059cd,02eef9555fda49700d68b8122fb6b91b446bb2ebb885b4766f669eb1e592d5fd,1d3bf3e0f1101073,malignant (71),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-4e520b91d2e0,True
train/malignant/malignant (71)-sharpened-sharpened.png,train,malignant,png,127439,True,224,224,3,RGB,PNG,8,194946c2187bbdcad275cd04cf8de655,0723499c2397080496535e40722c34bb071dc651537fc5bc22bf8f9919425f39,981971e1f0b090f0,malignant (71),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-5ea9469cc489,True
train/malignant/malignant (71)-sharpened.png,train,malignant,png,102964,True,224,224,3,RGB,PNG,8,46b214b531fbf5d522846a3bbfda4869,06a696bd8a508879535c801d3f69d78470e3954dcef39517126e22d0cce9e542,181171e1f03090e0,malignant (71),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-5ea9469cc489,True
train/malignant/malignant (71).png,train,malignant,png,45999,True,227,227,3,RGB,PNG,8,5f46f89c96edc6b13a8850263a4009ee,b7114463a48e6e76cc7aeffd3c5a09bf314be1b9844975dd9b09fb4ccc3540ed,181171e1f03090e0,malignant (71),,strong,inferred_from_filename_not_verified_identifier,,near-5ea9469cc489,True
train/malignant/malignant (72)-rotated1-rotated1.png,train,malignant,png,58353,True,224,224,3,RGB,PNG,8,bd5adc0af682c23f975b5b303f6102af,fdc250a4456f54bd03733352989dba6705cb7265bce668777854f247a4faf807,07187878f4f4f871,malignant (72),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated1-rotated2.png,train,malignant,png,55176,True,224,224,3,RGB,PNG,8,571930b3e5270b91f9ace4603899e66e,cf4b2f0016c686ceb7f74f8272375e40608089d2defc155a6746d15dd87ccfb6,0b39b9f8f0f2783b,malignant (72),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-475ef0fe3107,True
train/malignant/malignant (72)-rotated1-rotated32.png,train,malignant,png,56483,True,224,224,3,RGB,PNG,8,f8faa20a15d4bbb21006affb68cbe54b,942868d77775f0bd91cd382e67e8f8d350774829e6553e5aa71ca141bb4ada2c,4f587870e0f4f941,malignant (72),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated1-sharpened.png,train,malignant,png,92108,True,224,224,3,RGB,PNG,8,a30716647df7b802a11e2c18e217f691,f321ceda6a7bf79febaf0439f5eb90103e2cac19bf6b085a395eea80beed34aa,071878f0f4f4f861,malignant (72),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated1.png,train,malignant,png,61945,True,224,224,3,RGB,PNG,8,2891db6d595855bddcecf973edd7bf32,67a8a2287fcd95cb16578ffeccee5526c30940ed080d9f8d44d9ea9d3079a737,041878f0f4f0f870,malignant (72),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated2-rotated1.png,train,malignant,png,58143,True,224,224,3,RGB,PNG,8,ad4357f64676cbc8d87055c61d2d56db,583b694f105aa549a70a0827688e8c3d591bbf8fc6a7a7d5ad8fe4314dc54049,051978f8f4f0f871,malignant (72),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated2-rotated2.png,train,malignant,png,57061,True,224,224,3,RGB,PNG,8,31fc8b2f516038c09048ad32e61dc19a,93de84563f078b08a3545cd61b7f2fe5861efcbe78be44c0db07126af45cfbcd,0db9b8f8f4f0787b,malignant (72),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-475ef0fe3107,True
train/malignant/malignant (72)-rotated2-rotated32.png,train,malignant,png,57172,True,224,224,3,RGB,PNG,8,1c0438e137ac808c8832ab176e809989,45112fd2a764ca0bc9b1273a0abb8a21a3597b322753cd6ce4b1992589182f1b,1f3971fcf278712f,malignant (72),rotated2|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-1b049af49cc0,True
train/malignant/malignant (72)-rotated2-sharpened.png,train,malignant,png,91387,True,224,224,3,RGB,PNG,8,b79e993a3a41764d442c2629cff7d35e,f0aa5018a6e554730f50cc1bbecb5fe70c66bb43808299227460320840f9ed0f,0db9b8f8f4f0787b,malignant (72),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-475ef0fe3107,True
train/malignant/malignant (72)-rotated2.png,train,malignant,png,60651,True,224,224,3,RGB,PNG,8,6ccc1d85dcc73a5289d2881a5cc08e82,e0bd854dd832f4dbc682eca9ed407a32f6bd41c37e27fedeed4e5e0dba5f311d,47587870e0f4f861,malignant (72),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated32-rotated1.png,train,malignant,png,56911,True,224,224,3,RGB,PNG,8,2faf378022f6a3abca996c1a0e8e734c,094125868fa3e48af8d6c02a5ee3eabc4006a250063b26335a1bf524f0e5a76a,0d1978f8f4f0f831,malignant (72),rotated32|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated32-rotated2.png,train,malignant,png,57720,True,224,224,3,RGB,PNG,8,227966141ea378aeb433df8eb88845ec,eb00b42cad5b58b7ba3d4b89ad83005c9ceb30438347379d886da069f5ed14ef,1f3b717cf27c7127,malignant (72),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-1b049af49cc0,True
train/malignant/malignant (72)-rotated32-rotated32.png,train,malignant,png,56509,True,224,224,3,RGB,PNG,8,cd9c3e91361323f75d1e835b4f19c77e,60d02147c6992bfb75d8de2242cde1371d30cf1cb3f9eb7bd68e6c8d26095519,0f1978f8f4f0f931,malignant (72),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-rotated32-sharpened.png,train,malignant,png,90156,True,224,224,3,RGB,PNG,8,79e59be227018e27286d805df0c00193,b271692eed14b444f256e5cf4ebe9e59c69a508c0a5a5226f4fe442d6a21eedc,09b9b8f0f0f2787b,malignant (72),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-475ef0fe3107,True
train/malignant/malignant (72)-rotated32.png,train,malignant,png,59997,True,224,224,3,RGB,PNG,8,c7328b95e7cd5346b4a069ec842f8cef,7866b3120401dcba015d43b18a2642b8293cfb5bc16b19d09f5a1f616032de8d,0f5878f0e0f4f949,malignant (72),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-sharpened-rotated1.png,train,malignant,png,90602,True,224,224,3,RGB,PNG,8,2804ac05bee471e5f3e53c45eea9ce3b,e88c45e5509ed05e4132490e5d8e6e623f2f5865d420989f1fad3a7a6c0e444b,07187870f4f4f861,malignant (72),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-sharpened-rotated2.png,train,malignant,png,90197,True,224,224,3,RGB,PNG,8,2e868c0c5e0d5ec3a52ebb1df8f2bd3b,bab3767bd0697e2078f39d923fcd6e2eda3776560b0863d740b65f3bd3860ce1,07587870e4f4f861,malignant (72),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-sharpened-rotated32.png,train,malignant,png,92466,True,224,224,3,RGB,PNG,8,62c6b2e1e19a2e5b93cb727d9b1b8ae1,9115d84e7b6590b708963073efffa1d57771de65fabdd4a5e0e823a845cbf724,041878f8f4f0f870,malignant (72),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-sharpened-sharpened.png,train,malignant,png,124145,True,224,224,3,RGB,PNG,8,84fb77120a296158d8594e4555700aec,bca27565ca4dcbdffb789a544c5905c984bb2d4ce26cff19850238f703fcf740,009878f8f4f0f870,malignant (72),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72)-sharpened.png,train,malignant,png,100226,True,224,224,3,RGB,PNG,8,3b3d9a2d99e6ad058dbc979409892271,88c64bbb65921cc179c578d6540a7e4bf3d341622c1ba7eaed685e9f25defc96,0498f8f8f4f0f870,malignant (72),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (72).png,train,malignant,png,44978,True,227,227,3,RGB,PNG,8,8e1906c8c83be5c5005928559c0dc2d4,92dd9cb41db225c28ada35994d5a75890365fba87c469e8abc3ee0e828292c56,0498f8f8f4f0f870,malignant (72),,strong,inferred_from_filename_not_verified_identifier,,near-3bb0c6072b91,True
train/malignant/malignant (73)-rotated1-rotated1.png,train,malignant,png,69978,True,224,224,3,RGB,PNG,8,8ec81bcb71f7c09fba7f6ea157f0b4ff,bb10c87847bbdd04ee65166183a8c8767d949fd8f34503447f3b0868a28dc2e8,0fc987078d0c4247,malignant (73),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-rotated1-rotated2.png,train,malignant,png,72353,True,224,224,3,RGB,PNG,8,3c700cc5dc6e3c85ed268423aa5ed434,2ae8f93f5d1cee78a2d922663d7417afb11300b3defd6301bbddf847880cb42e,272506030e890b03,malignant (73),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-9b76f9b0624d,True
train/malignant/malignant (73)-rotated1-rotated32.png,train,malignant,png,73093,True,224,224,3,RGB,PNG,8,91fd94bb0cc08c08a7e1368adbe2e654,fbb39b0838261cf91b91913ace391c8a044d7d36d59d51e1fc7f3b03ad97d95d,1b638d2f8e1b3337,malignant (73),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (73)-rotated1-sharpened.png,train,malignant,png,103369,True,224,224,3,RGB,PNG,8,5876af8adbbe3e17aed9ba86a3e1771b,6f5f42057dc57ca2988e2b075a62c9eb7e3f6ea8fac2bb2b1606dcc522dbf39f,57cea7070d0dc581,malignant (73),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-d4876bf0bdef,True
train/malignant/malignant (73)-rotated1.png,train,malignant,png,75585,True,224,224,3,RGB,PNG,8,5b239e247f24978be87fb47f140e3bb4,bca639358a27637f6358f244da11966aabc04318af0ae7ff4ae285fec60c31d3,3fcd87870d0c44c2,malignant (73),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-d4876bf0bdef,True
train/malignant/malignant (73)-rotated2-rotated1.png,train,malignant,png,72040,True,224,224,3,RGB,PNG,8,07d6258b02c8242f327bedb538a94f0f,3eb59f316189c5af4297486b8a93d8593a9f0bf5fcc0a0672614d0057c98d45c,1dc187278f0e6327,malignant (73),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-rotated2-rotated2.png,train,malignant,png,76475,True,224,224,3,RGB,PNG,8,8f632e714c640a37cbe9e7458469fdf0,489bdafc0c3356bce06c2ae4f0111156aecc6da1d7977fed11d5fd989dea72bf,17678f2e4fcf3b3b,malignant (73),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-496510609a9e,True
train/malignant/malignant (73)-rotated2-rotated32.png,train,malignant,png,71450,True,224,224,3,RGB,PNG,8,52d4bde36de1d23d25cccbc6c1c07e68,1a14c99273c254029ae777b93a206e8c47c1312efa9f64bd872d7a35114685a6,0dc187078f0e6367,malignant (73),rotated2|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-rotated2-sharpened.png,train,malignant,png,102262,True,224,224,3,RGB,PNG,8,62c59571d6753ac15ebfd18897167f7c,6377a4527e3855579ecba6b77de141fadbee237e8a2a53d5f6158648aeb3c233,1dc38f278f0e6327,malignant (73),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-rotated2.png,train,malignant,png,73975,True,224,224,3,RGB,PNG,8,5a2048331743aa97481fb84c2d19bdaa,0acba0e25b6e573e05a8dbfdcdab4a8b9343ded740e552711bc055cf2ce34f63,4f6d07060f898501,malignant (73),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (73)-rotated32-rotated1.png,train,malignant,png,75578,True,224,224,3,RGB,PNG,8,89e48fb22da79a138272dad6821498f9,590e6401c8bfaf03d5329e5106fd7dbbea0f9553f28db6d816490782e7206ecb,19e38f278f0e6327,malignant (73),rotated32|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-rotated32-rotated2.png,train,malignant,png,77109,True,224,224,3,RGB,PNG,8,207fd147ba2d27564a5f49f6a906d907,5768c96c1a63384fee486552de3e612f6a9abeecde1621572487acdda6e3ca9f,076f8f2e4f4f1b3b,malignant (73),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-496510609a9e,True
train/malignant/malignant (73)-rotated32-rotated32.png,train,malignant,png,68729,True,224,224,3,RGB,PNG,8,12b1f6932e5c3eb1d84686c7910e6145,30f87089c9913c14888be551762b782d49f09b4124ec08ad5f8105c3f950523a,3f4d07070d0d4543,malignant (73),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-d4876bf0bdef,True
train/malignant/malignant (73)-rotated32-sharpened.png,train,malignant,png,102333,True,224,224,3,RGB,PNG,8,8851ba0cc1fdeaf838dc0523e125fc5e,59cb044f42c8ba37fd3604ec767ce1e177e05ca964a7fce7dce88c9eab862e46,19e38f278f0e6327,malignant (73),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-rotated32.png,train,malignant,png,76031,True,224,224,3,RGB,PNG,8,3bd287e4e76d99be6e4f3ce8055bc464,77892b09855364a4f688c40929a06bcb53f26e155d36b7b93de35c5ff887a22a,1be38f278e1e6327,malignant (73),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-sharpened-rotated1.png,train,malignant,png,101940,True,224,224,3,RGB,PNG,8,f2155c63809c0f0c18dc2047c8c3232e,77b4511703090df916ec18dc566e1e230560f4cf4f78d35e062a39cad69e17a8,2fc987078d044247,malignant (73),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-53b34c74a9d7,True
train/malignant/malignant (73)-sharpened-rotated2.png,train,malignant,png,99703,True,224,224,3,RGB,PNG,8,f3b2b62abc3c3c38569af3ebd792faab,55f7aeb7647ff3a53b0c8594ecbbc3c4f42bece7bd24057c498956a4a96933ca,676507020f890903,malignant (73),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-9b76f9b0624d,True
train/malignant/malignant (73)-sharpened-rotated32.png,train,malignant,png,100731,True,224,224,3,RGB,PNG,8,8f2d786950bc8479991e1e65be6a9209,e92a1287703ce00cec2f9a6454e9b1086b4cd3800097c0d7220c75019e368ffc,271106030e030b03,malignant (73),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-9b76f9b0624d,True
train/malignant/malignant (73)-sharpened-sharpened.png,train,malignant,png,127542,True,224,224,3,RGB,PNG,8,2c946707d013ea422d1fd67c4bb53581,f4eaa1f6791a1fcd502c01431748d08bf7b6da8790fb8bc9217dac16558cf82a,72cc87860d4d44c0,malignant (73),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-d4876bf0bdef,True
train/malignant/malignant (73)-sharpened.png,train,malignant,png,111176,True,224,224,3,RGB,PNG,8,b6113486891a9429be5554cb0dc854fe,e127933b10a29393d73042e8e9dfcd058bd041bb70271de9a5569f9bd218fadc,32cc87870d0dc4c0,malignant (73),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-d4876bf0bdef,True
train/malignant/malignant (73).png,train,malignant,png,51799,True,227,227,3,RGB,PNG,8,c347d8c0ad799deb0fab8c9efc575267,d2e4592307b49b2918663adfc8ccc9da13444247de1a947d188898cd9b7d26c4,17cc87870d0dc4c0,malignant (73),,strong,inferred_from_filename_not_verified_identifier,,near-d4876bf0bdef,True
train/malignant/malignant (74)-rotated1-rotated1.png,train,malignant,png,71518,True,224,224,3,RGB,PNG,8,ca540e53a29f38971549bbca3c5a6e9c,e0e9f8338936131ae8aea633118649f63780411870fa15ba1cfe1114cb92fe40,276507c301c1c103,malignant (74),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-rotated1-rotated2.png,train,malignant,png,74281,True,224,224,3,RGB,PNG,8,b57faebdbcf8bd6f71e065fa56eef98a,904bfb9166de5489f25a3abd2b81f866ab562ed328f76385f0206cb80d8d35c8,3711464381810307,malignant (74),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-8615d53c789d,True
train/malignant/malignant (74)-rotated1-rotated32.png,train,malignant,png,71470,True,224,224,3,RGB,PNG,8,b6dff93c91c8ba99a4351093d9301124,649b1d4c076dab8a2d6ee8f6a3157c42f03c9f2d49c2ffbe1669c7cf3824ca58,273547c301c1c103,malignant (74),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-rotated1-sharpened.png,train,malignant,png,103571,True,224,224,3,RGB,PNG,8,bd554a34a77d1062efaa0808f017f0c2,915ec3622baef08a73c144f5cbcadec2635fbf5168cc569785164b66f055710a,4f6d0781d1c9c1c3,malignant (74),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-rotated1.png,train,malignant,png,74815,True,224,224,3,RGB,PNG,8,ad177b57aa060e51745a0ab49cbc2c63,e867483ba1174d2b6b1a990ec5ba16f9dc2643a4116f3624198f646af3e2fe21,4f6d0781d1c9c1c3,malignant (74),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-rotated2-rotated1.png,train,malignant,png,72083,True,224,224,3,RGB,PNG,8,8d6781ca7d1f700c364f523f35e37a4e,81f6d064e505f35ba668bf1429a43cc67b358c5140834791edf02a7c24cbebe9,1fc9c5818d686161,malignant (74),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (74)-rotated2-rotated2.png,train,malignant,png,69945,True,224,224,3,RGB,PNG,8,b80d6962ed2f7b1abd290cda0d8e233e,090f1b42d95f41f59da63cea2a804c387634ce0f9759ff0d5d4415c5a03a672c,2f6507c101c9c103,malignant (74),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-rotated2-rotated32.png,train,malignant,png,73067,True,224,224,3,RGB,PNG,8,828c987a4b8a9db570396bb3af3a246a,39474521d5676aede99f9a6386d3b6856743efc0a8ed17a25bda614d44edf87c,1fc98581cd696161,malignant (74),rotated2|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (74)-rotated2-sharpened.png,train,malignant,png,104368,True,224,224,3,RGB,PNG,8,93b6bcf7a97d2f0bf2a2fea81a12b1b8,cae69506d9b372955dc8075d0ac7e6c61f91e667cb26e2b43e8e1f11a16270a8,1bc9c5818d686161,malignant (74),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (74)-rotated2.png,train,malignant,png,75258,True,224,224,3,RGB,PNG,8,6fc27d8ed1676aef16528e8ef67398f9,3c0d02d30e1c591b2b6882ebea6dd846c2d094e81810eb76786f0feb0a00ec19,1fc9c5818d696161,malignant (74),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (74)-rotated32-rotated1.png,train,malignant,png,74623,True,224,224,3,RGB,PNG,8,0a4f7f9047bc3b5848191c6ac5f19eb0,72bf3b6e665f1df4a99fa3261305a133e608c5bb5fc2585e619616aeb5903c7a,13678ba58c58713b,malignant (74),rotated32|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (74)-rotated32-rotated2.png,train,malignant,png,70299,True,224,224,3,RGB,PNG,8,c7f6da09d783948350546f140f317caf,9960c7c524439cc3f02ab205d09c63fe23c7a00d21ce5023071e43bc0801999b,1f49c5818d796161,malignant (74),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (74)-rotated32-rotated32.png,train,malignant,png,67448,True,224,224,3,RGB,PNG,8,1ed86070428d132ddb964c358dd94aeb,be8c1d1f609dbcfd6183168c2d2c68aa285f3ed528ed6b26e3eda0faad132c08,2f690781d1c9c103,malignant (74),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-rotated32-sharpened.png,train,malignant,png,102845,True,224,224,3,RGB,PNG,8,0e39326a50da0755e488528dd4e5a6e1,83c1cf8b4b6dc9bb9624b5dd073fe8b05e6b554e04667229df9d4a1040aacc21,1bd38da58c787033,malignant (74),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (74)-rotated32.png,train,malignant,png,76054,True,224,224,3,RGB,PNG,8,92152f03184480aacacaeb3c4dc6fa2a,4bca708f10d995cd0eb9c6cfd09845e542360570c3f755342ee5cbdc1587eacf,5f690581d549e1c1,malignant (74),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-sharpened-rotated1.png,train,malignant,png,112675,True,224,224,3,RGB,PNG,8,7c653dc0e95d4c3cae2234c977e1ccfb,b22cd3ba65cb18f510c1b9a21403b284c636ef35f301146e060ec54b7e8a5916,9bc98581dd49e1e1,malignant (74),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,exact-7c653dc0e95d,near-dd968e748f48,True
train/malignant/malignant (74)-sharpened-rotated2.png,train,malignant,png,100367,True,224,224,3,RGB,PNG,8,f08e263487570838dea231429366e2f9,e73f48ebd65dbfd64ed93e8c0637c56ddc5c77c0eec42c79201a5b322e147eee,273547c301c1c103,malignant (74),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-84cbad94f7b0,True
train/malignant/malignant (74)-sharpened-rotated32.png,train,malignant,png,101180,True,224,224,3,RGB,PNG,8,2b770cbe91cf5368300b034d1af3b0b1,f9fc7a421389fa19bde28ea0a63ab40c44dfe5ca79305537d3d36b80a95ad598,3711464381810307,malignant (74),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-8615d53c789d,True
train/malignant/malignant (74)-sharpened-sharpened.png,train,malignant,png,130660,True,224,224,3,RGB,PNG,8,0f64126252dd0fad9af61d642fe3a4c4,6596a2c2f26e0fd4cf33e48eba4076bcc222df42c43733a25d6a876a62ad3c32,7bc9c581dd69e1e1,malignant (74),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (74)-sharpened.png,train,malignant,png,112675,True,224,224,3,RGB,PNG,8,7c653dc0e95d4c3cae2234c977e1ccfb,b22cd3ba65cb18f510c1b9a21403b284c636ef35f301146e060ec54b7e8a5916,9bc98581dd49e1e1,malignant (74),sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-7c653dc0e95d,near-dd968e748f48,True
train/malignant/malignant (74).png,train,malignant,png,51908,True,227,227,3,RGB,PNG,8,1d62b1d3551369c4fe954b8e228edd77,e45da9684787ab347c0bb4875cc8ad5352cb4817c75310aa259ecdcd45e9debb,bbc98581cd69e1e1,malignant (74),,strong,inferred_from_filename_not_verified_identifier,,near-dd968e748f48,True
train/malignant/malignant (75)-rotated1-rotated1.png,train,malignant,png,55937,True,224,224,3,RGB,PNG,8,faac52c3daeef56673aa0e3612e195c2,1bd348826948a9d0341d2b1c11c90ca94f88101d4afaae1dfd1fe585864e2e78,0f2d20a0b0607069,malignant (75),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3f0b0c2e5b82,True
train/malignant/malignant (75)-rotated1-rotated2.png,train,malignant,png,56063,True,224,224,3,RGB,PNG,8,67b51a515cba64ea3475fbfed128df69,6877a1ccbb663a501faa8a2a4bbab5ee680e52d8e308602d2779b7a817151710,152929b1b0a07061,malignant (75),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-3f0b0c2e5b82,True
train/malignant/malignant (75)-rotated1-rotated32.png,train,malignant,png,55977,True,224,224,3,RGB,PNG,8,a3fce44c2b7e4c6835d69cd36fa23cd6,1e85e6ab612fa5aedc3b97b0626b5a857b10135e696943488744fc214b1a696b,1d2929b1b0a07061,malignant (75),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-3f0b0c2e5b82,True
train/malignant/malignant (75)-rotated1-sharpened.png,train,malignant,png,87343,True,224,224,3,RGB,PNG,8,d2c2d493863e56693ecd32f8782073bb,aaa68356f9fe2c525a7134adbfb60b3dc6fcdfb65f7ac7b510a5538279fb170c,0f2c20a02060f009,malignant (75),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-3f0b0c2e5b82,True
